"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2018-12-20 - Jets 5, Sharks 3","San Jose Sharks","Limited ReportFull Report","49","68.33","38.14","64.18","49.08","26.14","65.25","37.77","20.89","64.39","1.13","3.83","22.82","3.19","1.47","68.39","38.23","21.03","64.51","13.23","6.65","66.55","13.32","6.6","66.87","1.12","2.59","30.25","8.44","60.71","24.78","14.48","63.12","11.58","9.05","56.13","0","1.3","0.00","0.00","85.68","23.18","13.31","63.52","11.54","4.11","73.75","0","0","-","0.00","100.00","2.99","81.69","0.847","17213"
"2018-12-20 - Lightning 5, Flames 4","Calgary Flames","Limited ReportFull Report","50","52.93","55.49","48.82","42.06","44.27","48.72","31.6","35.7","46.96","4.54","4.97","47.73","2.87","3.66","43.90","29.87","30.67","49.34","11.26","18.41","37.93","9.09","14.59","38.39","4.52","3.73","54.82","49.73","74.47","18.74","12.41","60.16","11.61","7.39","61.11","0","0","-","0.00","100.00","17.88","21.18","45.77","9.64","11.6","45.40","0","1.26","0.00","0.00","89.10","14.35","86.09","1.004","19289"
"2018-12-20 - Panthers 1, Maple Leafs 6","Toronto Maple Leafs","Limited ReportFull Report","52.783333333333","66.83","50.85","56.79","42.03","39.75","51.40","24.66","22.87","51.89","3.38","0","100.00","1.84","1.81","50.37","27.96","27.65","50.28","6.69","4.66","58.93","4.51","2.32","65.98","0","0","-","0.00","100.00","21.55","22.27","49.18","6.88","9.91","40.96","3.32","0","100.00","48.27","100.00","29.99","23.2","56.38","12.13","9.49","56.09","0","0","-","0.00","100.00","13.69","100.00","1.137","19329"
"2018-12-20 - Predators 1, Flyers 2","Philadelphia Flyers","Limited ReportFull Report","40.466666666667","37.93","62.07","37.93","37.57","39.13","48.98","28.59","33.29","46.21","2.8","1.5","65.11","1.28","1.64","43.85","13.09","23.93","35.36","2.86","7.53","27.57","2.9","7.44","28.03","1.4","1.5","48.24","48.17","79.87","10.37","16.18","39.04","5.84","7.47","43.85","0","0","-","0.00","100.00","18.42","31.29","37.06","13.97","18.06","43.60","1.4","0","100.00","10.05","100.00","9.79","95.49","1.053","19142"
"2018-12-20 - Red Wings 4, Hurricanes 1","Carolina Hurricanes","Limited ReportFull Report","52.45","71.83","43.72","62.16","55.38","38.48","59.00","33.52","27.19","55.21","1.06","2.44","30.22","2.56","2.27","53.04","28.1","19.76","58.71","7.19","8.72","45.18","5.14","4.89","51.24","0","1.21","0.00","0.00","75.24","20.67","11.17","64.92","7.4","7.24","50.54","0","0","-","0.00","100.00","37.55","20.09","65.14","18.72","12.79","59.42","1.02","1.27","44.46","5.43","90.06","3.15","91.03","0.942","13548"
"2018-12-20 - Wild 1, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","48.916666666667","53.99","65.64","45.13","45.45","47.94","48.67","34.88","42.72","44.94","2.29","1.3","63.87","2.43","3.27","42.67","18.67","28.16","39.86","11.41","15.53","42.37","9.29","14.07","39.77","2.28","0","100.00","24.56","100.00","7.18","12.69","36.13","5.99","8.83","40.41","0","0","-","0.00","100.00","30.37","30.23","50.12","17.16","17.4","49.66","0","1.29","0.00","0.00","92.57","6.57","96.97","1.035","18435"
"2018-12-21 - Blackhawks 2, Avalanche 1","Colorado Avalanche","Limited ReportFull Report","43.683333333333","73.88","48.5","60.37","51.34","38.15","57.37","37.3","30.63","54.91","1.27","2.9","30.42","2.9","2.64","52.36","40.5","22.07","64.73","18.62","14.99","55.40","12.42","10.46","54.29","1.26","1.45","46.44","10.15","86.10","21.63","7.22","74.97","6.49","2.83","69.68","0","0","-","0.00","100.00","25.54","19.09","57.22","15.53","14.53","51.68","0","1.45","0.00","0.00","90.04","3.40","90.52","0.939","17850"
"2018-12-21 - Sabres 1, Capitals 2","Washington Capitals","Limited ReportFull Report","42.983333333333","53.41","75.59","41.40","39.23","52.78","42.64","26.66","37.25","41.71","1.32","1.41","48.26","1.96","2.33","45.64","20.37","31.46","39.30","6.61","10.15","39.45","5.37","8.56","38.54","1.31","1.41","48.24","24.48","83.54","13.88","21.09","39.69","8.28","7.14","53.68","0","0","-","0.00","100.00","27.25","37.91","41.82","13.02","18.42","41.41","0","0","-","0.00","100.00","4.94","96.21","1.012","18506"
"2018-12-21 - Senators 2, Devils 5","New Jersey Devils","Limited ReportFull Report","45.083333333333","47.65","51.69","47.97","42.53","43.07","49.68","32.65","27.31","54.46","3.94","0","100.00","2.23","1.78","55.58","21.89","20.56","51.57","6.66","2.6","71.90","6.75","2.56","72.48","1.28","0","100.00","19.01","100.00","15.54","17.42","47.15","10.94","10.38","51.30","2.55","0","100.00","23.35","100.00","22.18","28.09","44.12","13.62","10.41","56.69","0","0","-","0.00","100.00","12.06","100.00","1.121","14614"
"2018-12-22 - Avalanche 4, Coyotes 6","Arizona Coyotes","Limited ReportFull Report","46.333333333333","78.12","56.91","57.85","54.28","47.76","53.19","42.51","29.9","58.71","6.22","2.62","70.37","3.52","2.68","56.81","32.63","23.21","58.44","20.28","9.03","69.20","13.93","7.63","64.63","1.28","1.31","49.49","9.20","82.85","12.4","14.07","46.84","9.36","7.86","54.37","2.49","1.37","64.53","26.62","82.57","34.21","30.53","52.84","13.83","11.69","54.19","1.23","0","100.00","8.86","100.00","14.64","91.24","1.059","13896"
"2018-12-22 - Blue Jackets 4, Flyers 3","Philadelphia Flyers","Limited ReportFull Report","45.933333333333","49.58","35.7","58.14","36.13","27.62","56.67","27.05","21.9","55.26","1.23","5.49","18.34","2.23","1.67","57.16","16.82","15.25","52.46","7.12","5.66","55.74","7.18","5.63","56.06","1.23","2.7","31.28","17.13","51.99","9.56","9.57","49.98","4.93","6.83","41.92","0","2.73","0.00","0.00","60.01","23.14","19.16","54.71","12.46","9.45","56.88","0","0","-","0.00","100.00","4.56","74.95","0.795","19311"
"2018-12-22 - Blues 3, Flames 1","Calgary Flames","Limited ReportFull Report","49.3","47.21","42.14","52.84","38.04","36.21","51.24","27.39","27.91","49.53","0","2.6","0.00","2.24","1.97","53.22","26.03","17.59","59.67","8.58","10.83","44.20","6.45","6.73","48.96","0","1.32","0.00","0.00","80.42","17.04","7.01","70.85","8.95","4.01","69.07","0","0","-","0.00","100.00","19.28","18.73","50.73","11.89","13.21","47.38","0","1.28","0.00","0.00","90.29","0.00","90.70","0.907","18683"
"2018-12-22 - Canadiens 4, Golden Knights 3","Vegas Golden Knights","Limited ReportFull Report","51.3","59.67","93.51","38.96","41.23","70.12","37.02","27.49","46.47","37.17","3.29","2.42","57.61","2.81","4.37","39.13","30.34","44.77","40.40","14.32","24.59","36.81","9.97","14.64","40.50","3.28","1.18","73.49","32.87","91.93","16.05","20.22","44.25","3.47","10.76","24.38","0","1.23","0.00","0.00","88.56","25.46","37.35","40.53","13.96","17.56","44.29","0","0","-","0.00","100.00","11.96","94.80","1.068","18173"
"2018-12-22 - Capitals 4, Senators 0","Ottawa Senators","Limited ReportFull Report","51.7","58.97","61.18","49.08","45.03","49.79","47.49","33.3","35.17","48.63","0","4.95","0.00","3.06","3.47","46.91","31.03","35.17","46.87","17.9","19.65","47.68","14.89","15.73","48.64","0","3.73","0.00","0.00","76.30","12.73","15.91","44.45","2.04","7.6","21.17","0","0","-","0.00","100.00","23.4","21.61","51.99","14.7","12.16","54.73","0","1.3","0.00","0.00","89.33","0.00","85.93","0.859","15605"
"2018-12-22 - Ducks 0, Sabres 3","Buffalo Sabres","Limited ReportFull Report","45.65","50.66","69.5","42.16","35.58","54.99","39.29","29.1","46.29","38.60","1.3","0","100.00","2.05","2.18","48.42","24.6","26.17","48.45","11.63","10.51","52.53","10.44","6.54","61.47","1.3","0","100.00","12.46","100.00","13.07","15.49","45.76","6.45","9.33","40.88","0","0","-","0.00","100.00","18.66","36.13","34.06","10.73","28.33","27.47","0","0","-","0.00","100.00","4.47","100.00","1.045","19070"
"2018-12-22 - Jets 1, Canucks 0","Vancouver Canucks","Limited ReportFull Report","46.866666666667","60.82","51.45","54.17","50.81","39.64","56.18","38.57","28.95","57.12","0","1.35","0.00","2.91","2","59.30","28.02","22.82","55.12","11.97","9.55","55.63","9.69","9.45","50.64","0","0","-","0.00","100.00","16.07","13.24","54.82","9.95","5.27","65.38","0","1.35","0.00","0.00","74.43","27.49","23.6","53.81","15.15","12.98","53.86","0","0","-","0.00","100.00","0.00","95.33","0.953","18028"
"2018-12-22 - Kings 3, Sharks 2","San Jose Sharks","Limited ReportFull Report","55.733333333333","67.92","42.44","61.55","40.77","30.3","57.37","27.32","26.67","50.60","1.02","1.16","46.92","2.3","2.26","50.42","29.86","22.36","57.18","8.52","14.21","37.50","7.6","10.6","41.76","1","0","100.00","13.17","100.00","20.95","8.43","71.32","7","6.92","50.27","0","1.12","0.00","0.00","83.83","23.09","14","62.25","8.8","8.07","52.17","0","0","-","0.00","100.00","3.75","95.66","0.994","17562"
"2018-12-22 - Lightning 6, Oilers 3","Edmonton Oilers","Limited ReportFull Report","50.8","52.52","67.79","43.65","35.52","56.95","38.41","24.17","50.4","32.41","1.11","4.98","18.27","1.92","4.23","31.20","27.81","34.91","44.35","8.94","19.92","30.99","3.43","14.63","18.99","0","3.72","0.00","0.00","74.57","18.78","15.2","55.26","9.06","11.19","44.74","1.12","1.23","47.70","12.36","89.03","18.8","29.74","38.72","9.59","23.47","29.00","0","0","-","0.00","100.00","4.61","90.11","0.947","18347"
"2018-12-22 - Panthers 2, Red Wings 1","Detroit Red Wings","Limited ReportFull Report","46.666666666667","51.28","51.52","49.88","41.56","42.36","49.53","30.22","29.53","50.57","1.22","1.38","46.92","2.1","1.52","58.04","19.44","21.26","47.77","7.93","5.7","58.19","6.82","2.86","70.42","1.19","1.39","46.20","17.53","51.41","11.2","15.8","41.50","5.87","5.49","51.67","0","0","-","0.00","100.00","24.24","24.33","49.91","15.07","18.55","44.82","0","0","-","0.00","100.00","4.05","95.31","0.994","19515"
"2018-12-22 - Penguins 3, Hurricanes 0","Carolina Hurricanes","Limited ReportFull Report","49.75","71.28","69.27","50.71","58.79","50.49","53.80","37.65","40.61","48.10","0","3.84","0.00","4.16","3.5","54.33","35.82","31.45","53.25","19.76","19.29","50.60","14.43","16.54","46.59","0","3.87","0.00","0.00","76.58","15.59","12.54","55.41","6.45","4","61.75","0","0","-","0.00","100.00","27.89","27.52","50.33","11.34","17.69","39.07","0","0","-","0.00","100.00","0.00","90.55","0.906","16264"
"2018-12-22 - Predators 2, Bruins 5","Boston Bruins","Limited ReportFull Report","52.983333333333","56.57","54.27","51.04","44.53","42.67","51.07","27.45","32.34","45.92","2.19","2.29","48.85","2.67","1.86","58.92","32.16","19.52","62.22","14.11","8.16","63.36","9.78","8.07","54.80","2.19","0","100.00","22.35","100.00","18.18","11.25","61.76","5.62","5.71","49.60","0","0","-","0.00","100.00","16.67","33.9","32.97","8.5","18.29","31.72","0","2.12","0.00","0.00","88.38","7.97","92.92","1.009","17565"
"2018-12-22 - Rangers 3, Maple Leafs 5","Toronto Maple Leafs","Limited ReportFull Report","48.966666666667","72.87","59.13","55.20","55.48","49.09","53.05","36.4","29.89","54.91","4.74","3.73","55.97","2.91","1.74","62.52","29.5","19.49","60.21","12.08","4.88","71.23","9.75","2.39","80.33","3.52","2.54","58.11","36.09","-6.28","17.68","14.37","55.16","8.56","6.07","58.48","1.15","0","100.00","13.49","100.00","36.31","35.25","50.74","15.61","18.81","45.35","0","1.15","0.00","0.00","93.89","13.01","87.54","1.005","19466"
"2018-12-22 - Stars 2, Wild 1","Minnesota Wild","Limited ReportFull Report","45.95","64.97","45.68","58.71","44.28","37.35","54.24","32.15","23.33","57.96","1.21","1.38","46.65","2.84","2.72","51.15","27.91","19.54","58.83","13.22","12.72","50.97","10.88","9.79","52.65","1.2","1.38","46.44","11.01","85.88","14.47","6.97","67.49","7.44","2.74","73.07","0","0","-","0.00","100.00","27.16","22.05","55.19","12.42","8.17","60.32","0","0","-","0.00","100.00","3.75","94.09","0.978","19074"
"2018-12-23 - Blue Jackets 3, Devils 0","New Jersey Devils","Limited ReportFull Report","44.9","61","51.05","54.44","50.6","41.05","55.21","35.38","27.19","56.54","0","4.25","0.00","2.56","1.56","62.02","32.32","19.7","62.13","9.15","7.59","54.64","6.7","7.6","46.86","0","2.85","0.00","0.00","62.56","22.79","12.36","64.84","11.88","7.33","61.85","0","1.39","0.00","0.00","81.05","29.22","27.99","51.07","16.61","9.41","63.85","0","0","-","0.00","100.00","0.00","84.37","0.844","12872"
"2018-12-23 - Bruins 3, Hurricanes 5","Carolina Hurricanes","Limited ReportFull Report","45.033333333333","66.19","52.84","55.61","49.49","42.6","53.74","34.79","28.98","54.55","3.84","2.79","57.97","2.64","2.75","48.95","27.31","20.26","57.40","9.07","12.42","42.21","5.28","9.56","35.59","0","0","-","0.00","100.00","18.31","7.82","70.07","6.37","6.67","48.84","1.26","0","100.00","19.82","100.00","29.84","26.56","52.91","20.82","11.56","64.30","2.59","2.72","48.78","12.45","76.46","11.04","90.39","1.014","17491"
"2018-12-23 - Coyotes 4, Sharks 3","San Jose Sharks","Limited ReportFull Report","47.166666666667","61.64","41.37","59.84","33.45","31.93","51.16","26.3","25.18","51.09","2.35","2.63","47.19","2.15","1.28","62.74","28.19","15.94","63.88","16.12","5.34","75.11","13.91","2.6","84.24","2.34","1.29","64.51","16.79","50.61","11.86","10.53","52.97","2.42","6.54","26.97","0","1.34","0.00","0.00","79.55","26.46","21.59","55.06","8.45","13.34","38.77","0","0","-","0.00","100.00","8.94","89.55","0.985","17325"
"2018-12-23 - Flyers 3, Rangers 2","New York Rangers","Limited ReportFull Report","53.716666666667","46.09","56.14","45.09","38.29","39.45","49.26","29.59","27.07","52.23","2.09","1.13","64.87","2.07","2.34","46.96","26.75","28.74","48.20","9.48","13.93","40.49","7.4","10.46","41.45","1.03","0","100.00","13.86","100.00","17.39","14.76","54.08","10.91","4.54","70.62","1.06","1.18","47.26","9.71","73.96","16.66","17.7","48.48","10.02","5.46","64.73","0","0","-","0.00","100.00","7.05","95.83","1.029","17515"
"2018-12-23 - Islanders 3, Stars 1","Dallas Stars","Limited ReportFull Report","48.4","40.15","58.97","40.50","31.9","45.56","41.18","23.7","30.2","43.97","1.17","1.25","48.26","1.14","2.32","32.83","15.12","27.04","35.86","5.73","9.22","38.33","3.44","3.92","46.80","1.17","1.25","48.24","33.88","68.02","9.34","17.7","34.54","5.91","7.62","43.70","0","0","-","0.00","100.00","20.26","24.84","44.93","13.23","17.15","43.56","0","0","-","0.00","100.00","4.94","95.85","1.008","18031"
"2018-12-23 - Kings 4, Golden Knights 3","Vegas Golden Knights","Limited ReportFull Report","56.083333333333","47.77","50.89","48.42","32.89","35.93","47.79","21.33","29.23","42.19","2.02","2.16","48.26","1.65","1.67","49.72","25.96","15.48","62.64","9.15","5.62","61.94","5.13","4.51","53.24","1.01","1.08","48.24","19.63","76.02","16.96","9.8","63.38","8.48","8.74","49.24","1.01","1.13","47.26","11.96","87.05","16.04","27.91","36.50","6.43","15.88","28.81","0","0","-","0.00","100.00","9.46","92.60","1.021","18225"
"2018-12-23 - Panthers 6, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","50.133333333333","39.99","49.21","44.83","29.44","37.7","43.85","26.19","27.7","48.60","2.23","5.02","30.74","1.69","2.16","43.91","21.8","22.93","48.74","9.66","9.05","51.64","6.39","6.46","49.72","1.09","3.77","22.37","17.01","41.63","12","13.93","46.27","6.73","8.75","43.48","1.13","1.16","49.37","16.85","86.71","13.9","22.62","38.06","10.78","12.56","46.18","0","0","-","0.00","100.00","8.50","81.89","0.904","21789"
"2018-12-23 - Red Wings 4, Maple Leafs 5","Toronto Maple Leafs","Limited ReportFull Report","47.716666666667","37.22","56.35","39.78","29.08","47.01","38.21","17.32","31.39","35.56","3.54","3.95","47.27","2.22","2.4","48.07","24.22","22.9","51.40","11.31","10.78","51.20","10.29","6.7","60.55","2.35","1.33","63.86","22.87","80.14","12.75","12.32","50.86","4.67","8.01","36.83","1.21","1.31","48.03","25.87","83.68","10.57","29.47","26.40","2.2","13.9","13.65","0","1.18","0.00","0.00","91.51","20.46","87.41","1.079","19196"
"2018-12-27 - Avalanche 1, Golden Knights 2","Vegas Golden Knights","Limited ReportFull Report","44.416666666667","77.25","63.71","54.80","56.23","44.34","55.91","45.86","33.07","58.10","2.52","0","100.00","2.96","2.29","56.43","33.26","26.84","55.35","17.55","10.07","63.54","9.98","4.27","70.03","1.24","0","100.00","12.42","100.00","15.65","16.69","48.40","10.5","8.3","55.84","0","0","-","0.00","100.00","32","27.42","53.85","21.68","18.93","53.39","1.28","0","100.00","5.90","100.00","5.50","100.00","1.055","18505"
"2018-12-27 - Blue Jackets 4, Rangers 3","New York Rangers","Limited ReportFull Report","57.883333333333","38.85","50.95","43.26","24.88","36.16","40.75","20.01","27.51","42.11","1.94","3.24","37.41","1.01","2.01","33.51","17.64","30.44","36.69","4.79","8.83","35.16","2.88","6.56","30.53","0.95","0","100.00","33.04","100.00","12.92","21.5","37.55","3.98","10.68","27.16","0.98","2.18","31.06","24.67","79.58","15.09","18.83","44.49","10.23","10.23","50.00","0","0.97","0.00","0.00","90.49","9.67","88.23","0.979","18006"
"2018-12-27 - Canucks 4, Oilers 2","Edmonton Oilers","Limited ReportFull Report","52.2","54.17","46.01","54.07","37.22","33.71","52.48","27.43","24.35","52.97","0","4.89","0.00","1.67","1.87","47.11","23.02","24.54","48.40","7.9","12.97","37.86","2.93","10.36","22.06","0","3.72","0.00","0.00","64.13","14.7","11.81","55.45","7.3","4.97","59.50","0","1.21","0.00","0.00","75.65","29.79","11.91","71.44","16.97","7.94","68.12","0","0","-","0.00","100.00","0.00","79.91","0.799","18347"
"2018-12-27 - Coyotes 1, Kings 2","Los Angeles Kings","Limited ReportFull Report","48.933333333333","49.4","42.48","53.77","34.75","31.39","52.54","25.25","23.72","51.56","2.29","0","100.00","1.42","1.59","47.11","19.96","16.65","54.52","5.67","8.99","38.67","3.48","6.38","35.28","0","0","-","0.00","100.00","14.42","7.71","65.15","8.4","3.78","68.94","1.16","0","100.00","13.84","100.00","22.87","23.31","49.52","9.46","10.85","46.57","1.09","0","100.00","11.52","100.00","9.07","100.00","1.091","18230"
"2018-12-27 - Devils 5, Bruins 2","Boston Bruins","Limited ReportFull Report","49.783333333333","62.77","53.08","54.18","46.22","47.02","49.57","37.08","34.61","51.72","1.15","3.83","23.02","1.86","2.59","41.82","23.05","24.2","48.78","7.28","13.55","34.95","6.21","12.19","33.77","1.12","2.59","30.15","18.02","78.71","15.41","10.91","58.56","8.71","6.52","57.18","0","0","-","0.00","100.00","37.24","24.29","60.52","19.75","13.35","59.67","0","1.27","0.00","0.00","90.49","3.09","88.92","0.920","17565"
"2018-12-27 - Ducks 2, Sharks 4","San Jose Sharks","Limited ReportFull Report","44.633333333333","62.1","57.94","51.73","51.69","36.51","58.60","37.54","24.63","60.38","3.78","1.36","73.54","2.65","1.67","61.34","22.87","18.04","55.90","8.66","5.55","60.95","8.74","4.16","67.75","1.27","1.36","48.24","14.48","67.37","14.24","12.36","53.54","9.08","5.53","62.15","1.29","0","100.00","14.22","100.00","33.91","33.54","50.28","18.33","14.74","55.43","1.27","0","100.00","6.94","100.00","10.07","94.48","1.045","17562"
