"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2016-02-10 - Senators 1, Red Wings 3","Ottawa Senators","Limited ReportFull Report","41.633333333333","38.76","57.75","40.16","36.54","46.39","44.06","25.25","37.44","40.27","0","1.36","0.00","1.83","2.98","37.98","23","36.3","38.79","11.7","12.95","47.46","11.56","10.2","53.13","0","0","-","0.00","100.00","11.19","23.74","32.04","5.78","11.5","33.44","0","1.37","0.00","0.00","88.12","15.15","17.06","47.04","6.78","15.76","30.09","0","0","-","0.00","100.00","0.00","96.37","0.964","20027"
"2016-02-11 - Avalanche 4, Senators 3","Colorado Avalanche","Limited ReportFull Report","49.25","29.84","61.6","32.64","28.16","45.2","38.39","19.96","25.45","43.96","0","0","-","0.9","2.26","28.54","9.48","27.23","25.82","5.46","6.55","45.48","4.07","4.44","47.81","0","0","-","0.00","100.00","4.13","20.26","16.93","2.64","7.85","25.17","0","0","-","0.00","100.00","20.21","30.51","39.84","13.37","11.05","54.76","0","0","-","0.00","100.00","0.00","100.00","1.000","17632"
"2016-02-11 - Bruins 6, Jets 2","Boston Bruins","Limited ReportFull Report","43.416666666667","57.01","57.51","49.78","38.84","45.52","46.05","32.61","26.82","54.87","7.32","1.28","85.14","3.26","1.81","64.32","25.36","23.74","51.65","15.12","8.6","63.74","15.03","4.98","75.10","7.36","1.27","85.30","49.00","74.54","10.36","14.91","40.99","5.91","7.78","43.16","0","0","-","0.00","100.00","22.75","30.02","43.11","11.89","12.77","48.21","0","0","-","0.00","100.00","22.44","95.24","1.177","15294"
"2016-02-11 - Capitals 4, Wild 3","Washington Capitals","Limited ReportFull Report","40.566666666667","60.57","63.42","48.85","47.53","46.97","50.30","36.45","25.47","58.86","3.15","1.41","69.16","2.06","1.92","51.66","24.05","19.98","54.62","13.01","10.64","55.02","9.73","7.9","55.19","3.17","1.37","69.73","32.53","82.61","11.21","9.05","55.32","7.8","1.34","85.38","0","0","-","0.00","100.00","30.08","39.88","43.00","17.42","14.64","54.34","0","0","-","0.00","100.00","8.65","94.48","1.031","19213"
"2016-02-11 - Ducks 3, Blue Jackets 4","Anaheim Ducks","Limited ReportFull Report","50.083333333333","49.89","55.42","47.37","37.67","34.45","52.23","28.33","28.16","50.15","3.84","2.28","62.78","2.29","2.99","43.34","23.49","25.75","47.70","7.91","15.88","33.24","6.53","11.71","35.79","1.27","2.23","36.29","19.43","80.99","15.77","9.57","62.25","5.08","1.11","82.05","1.25","0","100.00","24.49","100.00","22.27","21.22","51.21","15.47","13.82","52.83","1.33","0","100.00","8.60","100.00","13.57","91.91","1.055","12117"
"2016-02-11 - Flames 6, Sharks 5","Calgary Flames","Limited ReportFull Report","37.733333333333","43.1","62.17","40.94","28.97","45.99","38.64","21.97","33.07","39.91","5.06","2.98","62.92","1.79","2.27","44.14","25.85","28.12","47.90","10.41","18.01","36.63","8.57","10.99","43.80","3.4","2.94","53.68","39.72","73.28","15.66","9.78","61.54","6.61","1.44","82.16","0","0","-","0.00","100.00","13.83","30.37","31.28","7.03","20.32","25.69","1.78","0","100.00","25.27","100.00","23.03","90.99","1.140","16854"
"2016-02-11 - Kings 2, Islanders 5","Los Angeles Kings","Limited ReportFull Report","47.083333333333","64.39","62.33","50.81","44.67","47.44","48.49","29.55","35.1","45.71","2.56","3.72","40.77","2.41","1.99","54.86","25.43","22.52","53.03","11.14","7.71","59.10","6.09","6.52","48.29","2.61","2.49","51.13","42.78","61.81","14.05","15.23","48.00","4.95","4.01","55.22","0","0","-","0.00","100.00","31.23","29.42","51.49","15.23","21.1","41.93","0","1.21","0.00","0.00","94.28","8.66","89.41","0.981","13643"
"2016-02-11 - Maple Leafs 2, Oilers 5","Toronto Maple Leafs","Limited ReportFull Report","40.4","63.16","51.67","55.01","45.18","36.05","55.62","30.48","34.56","46.86","3.01","4.27","41.33","2.7","2.1","56.24","38.83","27.89","58.20","19.93","10.02","66.56","15.29","10.14","60.13","1.54","2.8","35.48","10.06","72.42","18.75","18.06","50.94","10.38","8.81","54.10","0","1.4","0.00","0.00","84.12","16.96","18.45","47.89","3.99","13.99","22.21","0","0","-","0.00","100.00","9.87","87.64","0.975","16839"
"2016-02-11 - Sabres 1, Flyers 5","Buffalo Sabres","Limited ReportFull Report","40.85","89.68","51.5","63.52","62.52","35.71","63.64","47.1","34.05","58.04","1.48","7.21","16.98","5.17","1.86","73.57","43","19.23","69.10","21.94","8.82","71.32","16.01","7.4","68.38","1.5","4.25","26.08","9.38","42.51","20.96","10.42","66.80","8.28","5.88","58.48","0","1.38","0.00","0.00","76.46","39.08","24.08","61.88","21.35","19.75","51.95","0","1.57","0.00","0.00","92.06","3.13","78.82","0.820","19019"
"2016-02-11 - Stars 4, Blackhawks 2","Dallas Stars","Limited ReportFull Report","49.283333333333","60.2","48.61","55.33","42.94","43.54","49.65","34.52","39.54","46.61","1.29","2.23","36.55","2.48","2.03","54.95","31.56","15.39","67.22","8.34","8.06","50.83","8.34","6.02","58.09","0","0","-","0.00","100.00","23.5","7.11","76.76","12.13","6.49","65.16","0","0","-","0.00","100.00","26.95","29.27","47.94","14.05","23.25","37.66","1.28","2.15","37.39","9.13","90.76","3.73","94.35","0.981","22051"
"2016-02-12 - Avalanche 3, Red Wings 2","Colorado Avalanche","Limited ReportFull Report","48.016666666667","32.7","75.69","30.17","28.71","52.58","35.31","20.8","38.63","35.00","2.64","1.15","69.58","2.02","3.3","38.04","22.55","44.05","33.86","13.51","18.17","42.64","9.37","11.38","45.16","1.32","0","100.00","14.12","100.00","9.15","25.71","26.26","6.48","11.82","35.42","1.31","0","100.00","20.28","100.00","10.34","28.01","26.97","5.07","14.24","26.24","0","1.11","0.00","0.00","92.20","12.70","97.01","1.097","20027"
"2016-02-12 - Blues 5, Panthers 3","St Louis Blues","Limited ReportFull Report","49.033333333333","46.56","46.3","50.14","38.19","40.98","48.23","32.68","31.2","51.16","5.13","3.44","59.86","2.6","2.22","53.90","21.12","24.52","46.28","12.02","13.04","47.96","11.94","9.79","54.96","3.93","1.15","77.33","32.90","88.23","9.3","11.35","45.04","6.48","8.08","44.52","1.29","1.26","50.72","19.97","84.43","22.86","19.59","53.85","13.41","11.93","52.92","0","1.08","0.00","0.00","90.95","15.70","88.97","1.047","13904"
"2016-02-12 - Canadiens 4, Sabres 6","Montreal Canadiens","Limited ReportFull Report","50.266666666667","61.33","35.16","63.56","48.79","26.38","64.90","32.2","20.4","61.21","2.47","4.59","35.02","2.73","2.07","56.90","27.93","19.94","58.35","13.6","9.33","59.32","8.65","8.37","50.82","0","3.46","0.00","0.00","58.72","14.23","10.65","57.20","8.49","5.79","59.45","2.48","1.15","68.35","29.18","80.20","30.33","12.4","70.98","13.76","6.11","69.26","0","0","-","0.00","100.00","7.68","77.52","0.852","18505"
"2016-02-12 - Flames 1, Coyotes 4","Calgary Flames","Limited ReportFull Report","35","40.03","65.5","37.93","31.11","46.14","40.28","21.41","22.02","49.30","0","0","-","1.14","2.53","31.05","13.74","23.1","37.30","5.16","8.66","37.33","3.4","7.01","32.64","0","0","-","0.00","100.00","8.47","14.77","36.45","6.92","5.29","56.70","0","0","-","0.00","100.00","21.82","28.81","43.09","10.8","7.94","57.65","0","0","-","0.00","100.00","0.00","100.00","1.000","13643"
"2016-02-12 - Kings 5, Rangers 4","Los Angeles Kings","Limited ReportFull Report","54.183333333333","68.53","36.21","65.43","43.18","28.97","59.85","32.6","23.75","57.85","2.29","3.12","42.32","2.34","1.62","59.19","32.85","18.31","64.20","15.6","10.11","60.68","10.7","9.14","53.91","1.12","2.06","35.20","10.46","77.48","17.3","8","68.38","3.46","3.08","52.91","1.16","0","100.00","33.62","100.00","30.3","13.89","68.58","17.41","9.45","64.83","0","0","-","0.00","100.00","7.02","86.86","0.939","18006"
"2016-02-12 - Penguins 2, Hurricanes 1","Pittsburgh Penguins","Limited ReportFull Report","52","55.64","68.12","44.95","38.65","54.53","41.48","26.32","30.66","46.19","1.22","1.07","53.35","2.43","2.51","49.18","26.94","33.32","44.71","12.47","13.9","47.29","8.65","8.6","50.16","0","0","-","0.00","100.00","14.52","19.18","43.07","7.12","7.75","47.90","0","0","-","0.00","100.00","25.3","29.44","46.22","10.63","13.15","44.70","1.22","1.03","54.23","11.44","92.20","4.63","96.52","1.012","15783"
"2016-02-12 - Predators 3, Lightning 4","Nashville Predators","Limited ReportFull Report","51.266666666667","41.41","45.73","47.52","36.47","35.78","50.48","30.24","23.5","56.27","3.66","2.19","62.59","1.41","1.42","49.72","14.68","15.38","48.83","7.38","5.29","58.27","4.86","5.33","47.69","2.42","2.18","52.66","49.85","59.15","7.32","10.08","42.08","6.06","2.27","72.72","0","0","-","0.00","100.00","23.25","26.95","46.31","18.09","13.66","56.99","1.23","0","100.00","6.82","100.00","12.09","90.70","1.028","19092"
"2016-02-13 - Bruins 4, Wild 2","Boston Bruins","Limited ReportFull Report","38.683333333333","32.58","58.8","35.65","23.82","43.05","35.62","13.41","36.29","26.97","3.31","2.86","53.67","1.56","1.88","45.31","20.43","22.18","47.94","13.7","5.46","71.52","8.45","5.47","60.70","3.32","1.42","69.99","39.29","73.98","6.99","16.48","29.79","3.32","9.99","24.96","0","1.49","0.00","0.00","85.10","8.59","31.49","21.44","1.79","20.68","7.95","0","0","-","0.00","100.00","24.68","92.13","1.168","19191"
"2016-02-13 - Capitals 3, Stars 4","Washington Capitals","Limited ReportFull Report","46.516666666667","49.48","67.5","42.30","39.05","50.48","43.62","21.35","33.13","39.19","2.6","3.76","40.89","2.13","2.74","43.75","21.75","35.17","38.21","10.41","19.04","35.35","6.4","12.84","33.26","2.65","1.21","68.61","41.47","90.54","11.25","16.23","40.93","2.55","6.47","28.27","0","2.48","0.00","0.00","61.75","27.23","27.19","50.04","12.28","13.68","47.30","0","0","-","0.00","100.00","12.19","88.64","1.008","18532"
"2016-02-13 - Coyotes 1, Sharks 4","Arizona Coyotes","Limited ReportFull Report","43.866666666667","44.97","66.97","40.17","27.48","46.53","37.13","18.43","32.47","36.21","1.39","3.99","25.78","1.27","3.12","28.91","13.49","34.28","28.24","2.74","17.65","13.45","1.36","12.33","9.91","0","2.64","0.00","0.00","78.58","10.47","16.8","38.40","8.19","9.55","46.18","1.4","1.29","52.07","17.08","86.51","23.98","25.86","48.11","8.84","8.84","50.01","0","0","-","0.00","100.00","7.53","87.70","0.952","17562"
"2016-02-13 - Devils 2, Flyers 1","New Jersey Devils","Limited ReportFull Report","49.95","54.63","39.18","58.23","37.48","31.95","53.99","20.77","23.35","47.07","0","0","-","2.96","1.55","65.60","19.5","11.96","61.98","10.55","5.3","66.55","4.01","4.26","48.50","0","0","-","0.00","100.00","9.1","6.56","58.13","3.81","4.56","45.50","0","0","-","0.00","100.00","24.79","21.93","53.05","13.02","13.37","49.33","0","0","-","0.00","100.00","0.00","100.00","1.000","19775"
"2016-02-13 - Ducks 3, Blackhawks 2","Anaheim Ducks","Limited ReportFull Report","51.666666666667","65.09","36.21","64.25","49.87","25.93","65.79","37.91","21.52","63.79","1.23","1.07","53.35","2.55","0.9","73.88","24.1","7.74","75.71","10.99","3.26","77.14","8.49","2.2","79.45","0","0","-","0.00","100.00","13.08","4.49","74.46","8.33","2.26","78.69","1.22","0","100.00","14.66","100.00","38.82","22.78","63.02","19.8","16.04","55.26","0","1.03","0.00","0.00","93.56","3.24","95.01","0.983","22107"
"2016-02-13 - Islanders 3, Hurricanes 6","New York Islanders","Limited ReportFull Report","52.433333333333","48.34","50.85","48.74","36.76","39.72","48.07","23.8","31.64","42.94","2.3","5.62","29.03","2.55","2.03","55.65","24.32","25.38","48.94","12.41","6.85","64.46","8.94","6.94","56.30","1.17","2.22","34.49","13.08","67.98","11.85","18.83","38.62","3.33","8.07","29.18","1.14","2.23","33.84","34.32","72.36","21.9","23.37","48.37","11.41","16.64","40.67","0","1.22","0.00","0.00","92.70","9.66","82.24","0.919","16520"
"2016-02-13 - Jets 2, Oilers 1","Winnipeg Jets","Limited ReportFull Report","38.016666666667","67.5","47.68","58.60","50.45","34.4","59.46","36.82","18","67.16","1.67","0","100.00","2.92","2.28","56.20","25.45","16.16","61.16","12.01","14.43","45.44","10.17","10.08","50.23","0","0","-","0.00","100.00","13.59","1.52","89.92","8.25","0","100.00","1.66","0","100.00","20.12","-","33.78","30.14","52.85","18.57","7.78","70.47","0","0","-","0.00","100.00","4.53","100.00","1.045","16839"
"2016-02-13 - Maple Leafs 5, Canucks 2","Toronto Maple Leafs","Limited ReportFull Report","43.666666666667","55.93","29.63","65.37","43.93","22.74","65.89","31.87","17.91","64.03","4.32","1.3","76.92","2.13","0.9","70.31","26.36","15.02","63.71","13.25","2.48","84.24","8.68","1.3","86.98","4.33","0","100.00","49.85","100.00","13.25","12.43","51.59","10.01","7.85","56.04","0","1.3","0.00","0.00","83.42","22.26","11.14","66.64","11.81","8.68","57.65","0","0","-","0.00","100.00","13.55","92.76","1.063","18570"
"2016-02-13 - Predators 5, Panthers 0","Nashville Predators","Limited ReportFull Report","47.7","54.04","33.9","61.45","37.63","28.16","57.20","26.12","20.9","55.56","2.68","0","100.00","1.69","1.66","50.39","16.79","16.52","50.40","2.76","5.41","33.81","2.75","3.28","45.63","1.33","0","100.00","48.43","100.00","14.21","11","56.36","8.08","9.17","46.83","1.31","0","100.00","16.19","100.00","37.09","16.48","69.23","15.4","8.44","64.60","0","0","-","0.00","100.00","10.27","100.00","1.103","15591"
"2016-02-13 - Senators 2, Blue Jackets 4","Ottawa Senators","Limited ReportFull Report","48.9","69.5","73.05","48.75","47.63","59.9","44.30","34.39","43.77","44.00","1.24","3.58","25.78","2.9","3.18","47.71","39.23","33.91","53.64","16.14","15.52","50.97","9.72","9.67","50.14","1.27","2.37","34.91","13.07","75.50","22.86","18.6","55.13","9.81","10.99","47.16","0","1.16","0.00","0.00","89.48","30.34","35.8","45.87","14.92","22.07","40.35","0","0","-","0.00","100.00","3.62","91.81","0.954","16164"
"2016-02-14 - Avalanche 1, Sabres 4","Colorado Avalanche","Limited ReportFull Report","42","56.13","54.36","50.80","43.79","36.66","54.43","34.63","24.29","58.77","1.43","4.17","25.61","1.74","2.12","45.07","26.02","26.67","49.39","5.62","13","30.16","2.75","5.86","31.95","1.46","1.38","51.46","53.09","76.49","19.72","13.87","58.72","12.38","2.93","80.86","0","0","-","0.00","100.00","27","23.45","53.52","16.24","14.39","53.02","0","1.35","0.00","0.00","90.60","4.14","82.84","0.870","19070"
"2016-02-14 - Blues 2, Lightning 1","St Louis Blues","Limited ReportFull Report","46.766666666667","46.14","56.36","45.01","34.82","40.33","46.34","24.9","34.59","41.86","2.74","0","100.00","2.18","1.97","52.59","26.5","26.84","49.68","10.03","9.26","52.00","8.57","8.19","51.13","1.39","0","100.00","16.20","100.00","16.57","17.29","48.94","8.08","14.46","35.86","1.35","0","100.00","16.70","100.00","19.58","28.43","40.78","8.37","11.98","41.12","0","0","-","0.00","100.00","10.99","100.00","1.110","19092"
"2016-02-14 - Bruins 5, Red Wings 6","Boston Bruins","Limited ReportFull Report","47.133333333333","34.53","55.01","38.56","29.71","45.8","39.34","25.46","31.11","45.00","5.35","4.81","52.65","1.36","1.94","41.19","15.86","26.85","37.13","8.11","8.29","49.47","8.06","7.06","53.31","1.38","2.34","37.08","17.09","66.89","7.71","18.67","29.23","6.5","12.43","34.35","0","1.2","0.00","0.00","90.35","15.12","25.33","37.37","9.56","11.42","45.57","3.87","1.2","76.26","40.46","89.45","21.02","84.54","1.056","20027"
"2016-02-14 - Flyers 1, Rangers 3","Philadelphia Flyers","Limited ReportFull Report","39.483333333333","55.82","63.57","46.75","40.75","43.84","48.18","16.04","37.66","29.87","0","1.5","0.00","2.19","3.42","39.07","26.95","33.52","44.57","13.67","22.75","37.53","4.52","18.42","19.70","0","1.5","0.00","0.00","91.83","13.08","10.79","54.79","4.57","4.55","50.12","0","0","-","0.00","100.00","23.99","22.58","51.51","6.89","12.95","34.73","0","0","-","0.00","100.00","0.00","96.01","0.960","18006"
"2016-02-14 - Kings 0, Devils 1","Los Angeles Kings","Limited ReportFull Report","52.483333333333","49.22","31.07","61.30","36.56","22.4","62.01","25.45","16.49","60.68","0","0","-","1.49","1.5","49.91","17.13","12.57","57.67","3.44","7.91","30.31","3.4","5.69","37.39","0","0","-","0.00","100.00","13.46","4.68","74.20","9.17","3.42","72.84","0","0","-","0.00","100.00","24.79","13.39","64.92","11.71","7.39","61.33","0","0","-","0.00","100.00","0.00","100.00","1.000","16514"
"2016-02-15 - Canadiens 2, Coyotes 6","Montreal Canadiens","Limited ReportFull Report","47.45","42.4","56.91","42.70","31","42.65","42.09","18.01","28.01","39.13","1.28","3.7","25.69","2.05","2.54","44.62","32.32","39","45.32","10.33","11.49","47.35","7.71","7.75","49.87","1.28","2.43","34.48","16.57","68.68","21.43","28.07","43.29","8.56","13.05","39.62","0","1.24","0.00","0.00","90.53","10.2","16.25","38.55","2.13","6.75","23.99","0","0","-","0.00","100.00","7.10","86.80","0.939","14338"
"2016-02-15 - Ducks 6, Flames 4","Anaheim Ducks","Limited ReportFull Report","47.033333333333","53.87","42.89","55.68","36.92","32.64","53.08","25.86","29.24","46.93","4.04","2.42","62.54","2.11","1.83","53.54","23.68","19.55","54.78","7.03","9.1","43.57","5.55","7.85","41.44","1.38","1.19","53.80","24.86","84.89","16.87","10.24","62.24","10.89","7.1","60.55","2.68","0","100.00","24.57","100.00","27.18","22.56","54.64","9.4","13.15","41.69","0","1.21","0.00","0.00","90.82","15.61","91.73","1.073","19289"
"2016-02-15 - Maple Leafs 2, Blackhawks 7","Toronto Maple Leafs","Limited ReportFull Report","43.533333333333","65.94","52.33","55.75","43.44","41.11","51.38","30.92","33.82","47.76","1.38","4.05","25.49","2.57","2.01","56.10","27.54","21.18","56.52","10.87","9.76","52.69","9.41","8.5","52.53","1.41","0","100.00","14.98","100.00","16.21","11.54","58.42","5.27","8.47","38.37","0","2.69","0.00","0.00","68.28","33.21","26.14","55.95","15.9","15.61","50.45","0","1.46","0.00","0.00","90.63","4.48","88.04","0.925","21767"
"2016-02-15 - Penguins 1, Panthers 2","Pittsburgh Penguins","Limited ReportFull Report","50.05","51.9","43.14","54.61","37.42","32.94","53.19","25.6","24.44","51.17","1.21","1.13","51.74","2.38","1.47","61.78","24.06","15.53","60.77","12.1","5.98","66.93","10.7","4.84","68.86","0","0","-","0.00","100.00","11.84","9.68","55.04","8.48","8.31","50.51","1.27","1.14","52.74","14.96","86.32","22.63","19.79","53.35","5.53","8.82","38.56","0","0","-","0.00","100.00","4.74","95.37","1.001","15595"
"2016-02-15 - Red Wings 1, Islanders 4","Detroit Red Wings","Limited ReportFull Report","43.8","61.36","59.13","50.92","41.22","41.86","49.61","29.3","32.16","47.68","1.38","3.99","25.62","3.54","2.56","58.04","42.29","28.55","59.70","20.93","13.3","61.15","13.73","10.79","56.01","1.4","2.61","34.91","10.20","75.80","21.19","15.42","57.88","8.26","10.96","42.96","0","1.34","0.00","0.00","87.79","16.68","27","38.19","7.5","10.28","42.17","0","0","-","0.00","100.00","4.69","87.58","0.923","15795"
"2016-02-15 - Stars 3, Predators 2","Dallas Stars","Limited ReportFull Report","51.95","62.28","50.28","55.33","43.79","40.01","52.25","31.99","26.94","54.29","1.22","2.16","36.13","2.62","1.87","58.42","25.44","15.32","62.42","13.58","5.34","71.78","12.24","4.3","73.99","1.22","2.15","36.28","9.99","50.08","11.91","10.01","54.34","5.96","4.52","56.89","0","0","-","0.00","100.00","30.1","29.23","50.74","13.83","15.95","46.44","0","0","-","0.00","100.00","3.81","91.99","0.958","17113"
