"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2019-11-12 - Wild 1, Kings 3","Minnesota Wild","Limited ReportFull Report","49.983333333333","63.86","65.27","49.45","46.26","52.02","47.07","31.24","37.08","45.72","1.22","2.32","34.43","3.46","3.1","52.79","32.23","24.05","57.26","15.63","10.7","59.37","9.52","10.82","46.80","0","1.13","0.00","0.00","89.56","16.41","13.51","54.84","9.63","7.18","57.28","0","0","-","0.00","100.00","28.01","36.96","43.11","9.91","17.94","35.57","1.12","0","100.00","11.29","100.00","3.90","93.75","0.976","16099"
"2019-11-13 - Blackhawks 5, Golden Knights 3","Chicago Blackhawks","Limited ReportFull Report","52.15","46.97","61.71","43.22","38.77","52.25","42.60","30.24","36.05","45.62","5.99","2.14","73.67","2.62","2.35","52.79","25.64","28.33","47.51","16.27","14.73","52.48","13.76","10.62","56.45","2.48","1.08","69.57","18.00","89.80","9.43","13.21","41.64","5.85","7.44","43.99","3.6","1.1","76.55","61.67","85.16","16.5","29.02","36.25","7.27","15.69","31.65","0","0","-","0.00","100.00","19.81","94.06","1.139","18324"
"2019-11-13 - Capitals 2, Flyers 1","Washington Capitals","Limited ReportFull Report","46.866666666667","68.68","48.07","58.82","55.89","34.13","62.08","39.24","26.05","60.10","1.35","0","100.00","3.41","1.32","72.14","34.43","16.26","67.92","17.93","6.78","72.55","13.72","4.54","75.14","1.36","0","100.00","9.88","100.00","16.86","9.35","64.32","10.92","6","64.55","0","0","-","0.00","100.00","25.88","27.12","48.83","13.32","14.25","48.30","0","0","-","0.00","100.00","3.45","100.00","1.034","18159"
"2019-11-13 - Maple Leafs 4, Islanders 5","Toronto Maple Leafs","Limited ReportFull Report","49.833333333333","67.24","44.13","60.37","46.78","34.87","57.30","30.31","24.91","54.89","3.65","2.27","61.62","2.43","2.45","49.73","34.76","28.95","54.56","15.64","15.38","50.43","11.83","11.92","49.79","3.69","2.27","61.97","31.24","80.99","18.92","13.67","58.06","3.65","7.28","33.41","0","0","-","0.00","100.00","29.12","10.34","73.80","12.55","5.32","70.24","0","0","-","0.00","100.00","12.03","90.88","1.029","13293"
"2019-11-13 - Senators 4, Devils 2","Ottawa Senators","Limited ReportFull Report","50.9","52.43","46.03","53.25","44.76","37.19","54.62","26.54","22.73","53.86","3.63","2.22","62.00","2.64","1.92","57.91","26.06","24.56","51.49","11.97","9.26","56.39","11.83","6.99","62.88","1.25","1.11","52.92","10.54","84.11","13.95","15.48","47.40","7.15","8.14","46.79","1.25","1.12","52.74","17.43","86.27","26.97","18.31","59.57","7.73","6.24","55.32","1.11","0","100.00","14.32","100.00","13.68","90.21","1.039","13438"
"2019-11-13 - Stars 3, Flames 1","Dallas Stars","Limited ReportFull Report","41.666666666667","68.34","53.31","56.18","50.97","37.09","57.88","32.39","21.28","60.35","1.55","0","100.00","2.68","1.97","57.66","32.76","28.74","53.27","14.18","7.85","64.36","7.93","5.36","59.66","1.56","0","100.00","19.65","100.00","18.84","20.53","47.86","10.68","8.11","56.84","0","0","-","0.00","100.00","29.23","23.48","55.45","10.72","7.69","58.23","0","0","-","0.00","100.00","4.78","100.00","1.048","18257"
"2019-11-14 - Avalanche 2, Oilers 6","Colorado Avalanche","Limited ReportFull Report","41.916666666667","64.11","46.83","57.79","48.19","34.59","58.21","34.86","20.88","62.55","2.95","2.74","51.87","2.66","2.03","56.73","27.82","18.82","59.65","12.62","10.16","55.39","11.07","7.3","60.26","1.46","1.42","50.81","13.22","80.60","15.1","8.53","63.91","7.03","4.37","61.68","0","1.38","0.00","0.00","68.50","29.63","21.33","58.15","15.25","4.48","77.27","1.51","0","100.00","9.89","100.00","8.46","86.89","0.953","17188"
"2019-11-14 - Coyotes 2, Wild 3","Arizona Coyotes","Limited ReportFull Report","47.333333333333","42.91","50.99","45.70","38.14","43.37","46.79","27.95","38.59","42.00","2.56","2.39","51.74","1.42","2.24","38.90","16.81","23.12","42.09","5.16","10.74","32.46","2.51","9.67","20.62","1.28","2.39","34.92","50.95","75.32","11.51","12.39","48.16","7.69","9.92","43.69","1.34","0","100.00","17.43","100.00","21.28","25.08","45.89","15.08","18.98","44.27","0","0","-","0.00","100.00","9.17","93.80","1.030","17079"
"2019-11-14 - Hurricanes 5, Sabres 4","Carolina Hurricanes","Limited ReportFull Report","50.6","45.65","37.53","54.89","35.42","33.71","51.24","25.04","26.17","48.89","2.48","3.34","42.55","1.6","1.63","49.51","26.59","19.51","57.68","6.35","8.74","42.10","6.31","7.6","45.37","2.48","2.22","52.80","39.31","70.82","20.37","10.55","65.87","7.41","5.56","57.15","0","1.14","0.00","0.00","79.49","15.16","15.87","48.86","8.89","11.75","43.06","0","0","-","0.00","100.00","9.89","87.23","0.971","16603"
"2019-11-14 - Jets 4, Panthers 3","Winnipeg Jets","Limited ReportFull Report","50.983333333333","62.08","47.14","56.84","49.69","33.31","59.87","37.13","30.05","55.27","5","1.09","82.13","2.92","1.62","64.32","37.68","21.8","63.35","10.15","6.48","61.04","7.51","6.54","53.46","1.25","1.08","53.56","16.58","83.48","27.57","15.22","64.43","16.04","8.89","64.33","0","0","-","0.00","100.00","19.58","20.93","48.33","10.94","13.52","44.74","2.48","0","100.00","22.66","100.00","13.46","96.38","1.098","12190"
"2019-11-14 - Rangers 3, Lightning 9","New York Rangers","Limited ReportFull Report","41.35","37.36","67.98","35.46","28.76","57.04","33.52","21.03","36.35","36.65","4.37","5.7","43.39","1.74","2.38","42.13","23.11","29.22","44.16","8.41","7.5","52.87","8.28","3.04","73.12","2.97","1.42","67.65","35.83","53.39","14.3","22.31","39.07","6.81","10.77","38.74","1.45","2.91","33.23","21.24","73.00","15.42","37.71","29.03","6.11","23.26","20.81","0","1.37","0.00","0.00","94.10","20.79","84.31","1.051","19092"
"2019-11-14 - Red Wings 2, Kings 3","Detroit Red Wings","Limited ReportFull Report","51.25","44.76","64.65","40.91","34.88","45.96","43.15","24.08","30.02","44.51","2.42","1.1","68.67","2.03","2.68","43.11","26.96","35.08","43.46","12.17","15.7","43.66","8.49","6.79","55.55","1.24","1.1","52.92","14.60","83.77","14.86","19.4","43.37","6.09","10.34","37.08","1.24","0","100.00","20.33","100.00","15.77","24.12","39.53","8.4","11.55","42.11","0","0","-","0.00","100.00","10.05","96.32","1.064","16871"
"2019-11-14 - Sharks 5, Ducks 3","San Jose Sharks","Limited ReportFull Report","45.583333333333","71.46","52.52","57.64","54.08","42.57","55.96","39.04","25.25","60.73","4.08","2.49","62.06","4.18","2.43","63.25","46.72","34.71","57.37","19.4","17.3","52.85","16.54","11.19","59.66","1.33","0","100.00","8.04","100.00","27.23","17.22","61.26","9.56","7.52","55.95","2.76","1.35","67.11","28.89","82.02","23.89","14.97","61.47","13.05","6.38","67.18","0","1.25","0.00","0.00","80.46","10.45","90.12","1.006","16007"
"2019-11-14 - Stars 4, Canucks 2","Dallas Stars","Limited ReportFull Report","45.666666666667","61.96","56.75","52.19","51.2","35.77","58.87","35.38","27.59","56.18","5.6","2.46","69.46","3.69","1.77","67.56","43.13","29.48","59.40","14.4","11.72","55.14","10.08","7.04","58.88","5.62","1.22","82.17","55.78","82.67","29.19","17.33","62.74","18.17","9.72","65.13","0","0","-","0.00","100.00","17.2","22.93","42.86","5.62","10.86","34.12","0","1.17","0.00","0.00","89.24","15.84","91.07","1.069","18642"
"2019-11-15 - Blues 2, Blue Jackets 3","St Louis Blues","Limited ReportFull Report","53.9","56.58","51.15","52.52","39.06","40.57","49.05","27.33","35.41","43.56","1.13","2.08","35.13","2.02","1.98","50.52","24.7","20.98","54.07","8.29","11.34","42.22","4.69","9.35","33.40","1.12","2.07","35.20","23.98","77.86","16.4","9.52","63.27","8.02","7.53","51.56","0","0","-","0.00","100.00","28.67","24.82","53.60","11.18","14.28","43.91","0","0","-","0.00","100.00","4.12","94.13","0.982","18505"
"2019-11-15 - Bruins 4, Maple Leafs 2","Boston Bruins","Limited ReportFull Report","51.55","65.36","72.62","47.37","56.08","51.04","52.36","38.52","30.51","55.80","3.69","2.15","63.17","3.42","1.97","63.51","28.95","26.05","52.63","13.76","9.49","59.18","11.18","5.3","67.85","3.7","2.14","63.37","33.06","59.67","15.56","16.57","48.44","8.68","5.6","60.77","0","0","-","0.00","100.00","33.75","40.12","45.68","17.54","17.29","50.36","0","0","-","0.00","100.00","9.58","92.95","1.025","19434"
"2019-11-15 - Canadiens 5, Capitals 2","Montreal Canadiens","Limited ReportFull Report","55.566666666667","81.57","46.51","63.69","54.55","34.13","61.51","42.48","23.74","64.15","4.6","0.99","82.30","2.51","1.37","64.77","34.53","21.24","61.92","11.99","6.46","64.99","8.25","5.56","59.72","1.14","0.98","53.83","13.86","82.38","22.7","14.74","60.63","9.26","7.24","56.10","1.05","0","100.00","11.34","100.00","33.29","20.64","61.73","20.36","9.67","67.80","2.41","0","100.00","11.82","100.00","10.84","95.83","1.067","18573"
"2019-11-15 - Flyers 1, Senators 2","Philadelphia Flyers","Limited ReportFull Report","45.583333333333","39.05","50.05","43.83","26.99","34.79","43.69","23.1","20.2","53.35","1.39","1.24","52.82","1.98","1.9","51.03","22.03","24.22","47.63","6.85","10.75","38.92","4.16","4.83","46.29","0","0","-","0.00","100.00","15.19","13.28","53.35","10.93","5.04","68.47","1.38","1.25","52.60","12.66","75.22","12.22","16.77","42.16","7.99","4.73","62.82","0","0","-","0.00","100.00","6.02","93.85","0.999","10664"
"2019-11-15 - Penguins 1, Devils 2","Pittsburgh Penguins","Limited ReportFull Report","46.916666666667","72.64","37.25","66.10","52.75","28.95","64.57","33.18","19.74","62.71","1.3","2.47","34.43","2.93","1.28","69.53","39.47","15.28","72.09","14.13","6.22","69.45","7.69","6.29","55.00","0","2.47","0.00","0.00","60.73","24.99","9.16","73.17","6.38","5.1","55.56","1.31","0","100.00","20.52","100.00","34.32","18.94","64.43","18.61","8.33","69.07","0","0","-","0.00","100.00","3.91","87.48","0.914","16514"
"2019-11-16 - Avalanche 5, Canucks 4","Colorado Avalanche","Limited ReportFull Report","38.6","44.3","71.3","38.32","32.2","51.19","38.62","25.17","29.84","45.76","4.99","0","100.00","2.42","3.2","43.13","30.71","35.1","46.67","13.87","13.88","49.99","10.35","6.9","60.01","3.33","0","100.00","32.15","100.00","17.04","20.87","44.96","5","8.75","36.34","1.62","0","100.00","32.33","100.00","13.39","29.7","31.07","9.86","12.67","43.78","0","0","-","0.00","100.00","19.82","100.00","1.198","18409"
"2019-11-16 - Blackhawks 7, Predators 2","Chicago Blackhawks","Limited ReportFull Report","55.666666666667","46.66","57.73","44.70","37.66","44.06","46.08","27.97","35.72","43.92","8.1","1.98","80.38","1.55","1.99","43.83","14.68","24.26","37.71","7.38","5.49","57.36","6.17","5.47","53.02","3.5","0.98","78.14","56.65","82.11","7.45","18.45","28.76","5.96","12.58","32.15","2.24","0","100.00","37.62","100.00","28.03","25.68","52.18","13.53","15.84","46.06","2.34","0.95","71.11","17.30","94.00","28.95","94.46","1.234","17393"
"2019-11-16 - Capitals 3, Bruins 2","Washington Capitals","Limited ReportFull Report","47.033333333333","58.76","39.95","59.53","47.98","35.69","57.35","37.98","20.4","65.05","1.29","2.41","34.89","3.34","1.91","63.65","33.56","21.11","61.38","11.75","7.47","61.13","10.36","4.99","67.50","1.29","2.4","34.92","12.44","51.83","21.55","13.77","61.01","12.89","6.23","67.43","0","0","-","0.00","100.00","26.07","18.45","58.55","14.94","9.27","61.72","0","0","-","0.00","100.00","3.40","88.20","0.916","17850"
"2019-11-16 - Devils 4, Canadiens 3","New Jersey Devils","Limited ReportFull Report","45.85","64.73","61.39","51.33","57.28","40.23","58.74","46.67","35.17","57.03","1.32","2.47","34.89","2.78","1.23","69.32","24.28","26.84","47.49","12.3","6.36","65.91","10.87","5.12","68.00","1.32","1.23","51.76","12.16","75.92","11.96","20.75","36.56","6.73","3.85","63.63","0","1.24","0.00","0.00","67.75","40.72","30.19","57.43","28.83","24.06","54.51","0","0","-","0.00","100.00","2.84","92.98","0.958","21016"
"2019-11-16 - Ducks 4, Blues 1","Anaheim Ducks","Limited ReportFull Report","47.533333333333","30.03","53.63","35.90","25.32","46.98","35.02","19.45","35.91","35.14","2.69","1.2","69.16","1.43","2.66","34.92","13.91","22.62","38.08","6.95","11.25","38.19","6.92","10.18","40.48","1.37","0","100.00","19.73","100.00","7.13","11.08","39.14","5.45","6.96","43.95","1.33","0","100.00","24.35","100.00","10.16","29.16","25.85","2.91","17.08","14.54","0","1.12","0.00","0.00","93.47","13.84","96.66","1.105","18096"
"2019-11-16 - Flames 0, Coyotes 3","Calgary Flames","Limited ReportFull Report","44.166666666667","63.94","44.7","58.86","41.76","31.73","56.83","32.36","25.04","56.38","0","2.62","0.00","2.13","1.19","64.27","33.48","16","67.66","9.61","6.54","59.51","5.4","5.33","50.32","0","2.62","0.00","0.00","50.81","23.28","9.56","70.89","9.38","2.71","77.56","0","0","-","0.00","100.00","28.04","21.11","57.04","15.99","14.39","52.64","0","0","-","0.00","100.00","0.00","89.52","0.895","13534"
"2019-11-16 - Golden Knights 3, Kings 4","Vegas Golden Knights","Limited ReportFull Report","48.483333333333","57.76","48.69","54.26","47.25","38.07","55.38","30.3","25.36","54.43","3.76","2.39","61.14","3.24","2.86","53.14","28.72","28.37","50.31","12.67","14.54","46.56","10.08","11.04","47.73","2.53","2.39","51.44","25.11","78.36","15.88","13.97","53.20","4.99","6.17","44.72","0","0","-","0.00","100.00","27.37","16.83","61.93","14.96","6.69","69.10","1.15","0","100.00","7.71","100.00","12.42","90.57","1.030","17282"
"2019-11-16 - Hurricanes 4, Wild 3","Carolina Hurricanes","Limited ReportFull Report","47.566666666667","45.99","54.76","45.65","34.99","45.11","43.68","25.24","33.54","42.94","4.05","2.37","63.12","1.56","2.27","40.74","16.32","16.98","49.00","12.47","12.41","50.13","8.22","10.08","44.94","2.73","1.17","69.96","33.19","88.37","3.91","4.36","47.30","2.6","2.34","52.56","0","1.21","0.00","0.00","48.26","18.83","32.56","36.64","11.97","19.82","37.65","1.33","0","100.00","11.11","100.00","16.03","92.95","1.090","17101"
"2019-11-16 - Islanders 4, Flyers 3","New York Islanders","Limited ReportFull Report","48.333333333333","58.63","52.83","52.60","42.13","40.39","51.05","31.6","29.78","51.48","2.5","2.39","51.10","2.13","1.26","62.79","23.14","17.69","56.67","8.57","5.06","62.88","7.22","2.53","74.09","1.27","0","100.00","17.57","100.00","14.42","12.83","52.92","8.68","7.59","53.35","1.31","1.18","52.74","15.13","84.49","29.34","21.52","57.69","15.41","13.52","53.26","0","1.33","0.00","0.00","90.19","7.92","91.96","0.999","19023"
"2019-11-16 - Jets 4, Lightning 3","Winnipeg Jets","Limited ReportFull Report","47.566666666667","45.61","56.17","44.81","37.02","42.53","46.53","24.51","28.35","46.37","2.67","1.17","69.58","1.88","2.37","44.28","20.63","32.49","38.84","4.2","12.11","25.73","2.76","7.71","26.33","1.34","1.16","53.56","48.43","84.99","16.53","20.01","45.24","10.69","11.69","47.78","1.33","0","100.00","12.41","100.00","24.84","23.2","51.71","11.08","7.86","58.52","0","0","-","0.00","100.00","10.87","95.89","1.068","19092"
"2019-11-16 - Maple Leafs 1, Penguins 6","Toronto Maple Leafs","Limited ReportFull Report","54.05","58.33","46.26","55.77","43.3","43.1","50.12","31.18","35.72","46.61","1.11","4.4","20.21","1.57","2.47","38.84","22.24","26.52","45.61","4.32","10.14","29.85","3.19","10.29","23.69","0","2.17","0.00","0.00","78.90","17.32","16.66","50.96","10.58","9.17","53.57","1.11","1.05","51.44","10.47","88.60","31","16.16","65.74","15.18","13.86","52.28","0","1.19","0.00","0.00","91.44","3.58","87.68","0.913","18587"
"2019-11-16 - Rangers 3, Panthers 4","New York Rangers","Limited ReportFull Report","48.366666666667","52.13","56.99","47.77","41.25","40.79","50.28","32.3","30.77","51.22","3.82","2.32","62.25","3.17","2.62","54.74","26.79","27.74","49.13","15.47","8.27","65.16","13.99","7.2","66.04","1.31","0","100.00","9.38","100.00","11.37","19.67","36.62","7.56","12.18","38.30","1.31","1.18","52.74","17.36","90.34","22.2","23.78","48.28","10.98","10.02","52.30","1.16","1.1","51.34","10.60","88.99","11.83","92.47","1.043","16512"
"2019-11-16 - Red Wings 3, Sharks 4","Detroit Red Wings","Limited ReportFull Report","51.583333333333","39.97","37","51.93","29.92","24.11","55.38","23","17.32","57.03","3.53","2.25","61.12","1.49","1.35","52.52","21.36","15.74","57.57","7.2","6.6","52.19","7.12","5.57","56.08","1.2","1.1","52.38","16.93","80.36","14.03","9.19","60.44","8.26","4.55","64.47","1.23","0","100.00","14.91","100.00","16.83","15.28","52.42","6.65","6.05","52.37","1.09","1.24","46.91","16.40","79.59","15.36","87.03","1.024","17562"
"2019-11-16 - Senators 2, Sabres 4","Ottawa Senators","Limited ReportFull Report","49.35","40","54.77","42.21","28.13","42.33","39.92","23.21","27.72","45.58","1.23","3.44","26.32","1.49","1.77","45.73","17.46","25","41.12","8.84","4.62","65.66","8.74","3.45","71.70","1.23","0","100.00","14.05","100.00","8.59","20.66","29.37","4.94","7.18","40.76","0","2.31","0.00","0.00","67.89","20.3","26.86","43.04","8.41","16.03","34.41","0","1.15","0.00","0.00","92.82","5.30","87.58","0.929","18555"
"2019-11-16 - Stars 5, Oilers 4","Dallas Stars","Limited ReportFull Report","48.15","59.3","58.6","50.30","50.13","45.56","52.39","37.86","34.04","52.66","5.1","3.5","59.29","3.14","2.54","55.28","39.02","26.78","59.30","11.48","13.14","46.63","10.12","10.93","48.08","0","2.32","0.00","0.00","78.79","27.09","13.73","66.36","16.27","4.91","76.83","3.9","0","100.00","24.00","100.00","17.87","26.19","40.56","9.43","15.9","37.23","1.17","0","100.00","12.40","100.00","13.47","89.71","1.032","17346"
"2019-11-17 - Flames 0, Golden Knights 6","Calgary Flames","Limited ReportFull Report","53.8","63.83","70.06","47.67","43.9","57.23","43.41","35.37","33.6","51.28","0","4.37","0.00","1.84","3.42","34.99","24.68","40.86","37.65","10.26","15.63","39.62","6.67","7.89","45.82","0","2.18","0.00","0.00","72.35","14.28","25.64","35.77","7.78","14.68","34.65","0","2.15","0.00","0.00","85.37","33.35","22.81","59.38","20.38","9.52","68.16","0","0","-","0.00","100.00","0.00","86.99","0.870","18083"
"2019-11-17 - Sabres 1, Blackhawks 4","Buffalo Sabres","Limited ReportFull Report","43.75","52.67","51.78","50.43","37.13","41.05","47.49","32.99","23.86","58.02","1.38","4.02","25.54","2.51","2.18","53.47","30.32","28.84","51.25","13.81","17.42","44.23","12.19","12.08","50.23","1.4","3.99","26.00","11.50","66.96","16.44","11.43","58.99","4.11","2.74","60.01","0","0","-","0.00","100.00","17.81","17.79","50.04","13.82","6","69.71","0","0","-","0.00","100.00","4.18","83.17","0.873","21334"
"2019-11-18 - Ducks 2, Capitals 5","Anaheim Ducks","Limited ReportFull Report","45.616666666667","57.22","76.11","42.91","42.06","56.68","42.59","29.8","38.58","43.58","1.32","3.85","25.56","2.1","3.95","34.69","30.83","34.78","46.99","13.06","17.3","43.01","10.3","10.82","48.78","1.34","1.29","51.11","13.05","88.11","17.43","17.58","49.78","6.48","7.84","45.26","0","2.53","0.00","0.00","67.72","23.93","34.46","40.99","12.89","20.29","38.86","0","0","-","0.00","100.00","4.43","90.03","0.945","18573"
