"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2019-01-03 - Blackhawks 2, Islanders 3","Chicago Blackhawks","Limited ReportFull Report","54.75","39.08","63.08","38.26","27.8","51.37","35.11","16.39","41.91","28.11","1.06","0.92","53.35","1.57","3.26","32.56","22.91","37.04","38.21","7.39","17.56","29.63","5.21","14.96","25.82","1.06","0.92","53.56","20.33","93.86","15.4","19.49","44.14","4.11","10.74","27.71","0","0","-","0.00","100.00","15.53","21.57","41.86","7.1","12.02","37.13","0","0","-","0.00","100.00","6.45","97.80","1.042","13454"
"2019-01-03 - Canucks 0, Canadiens 2","Vancouver Canucks","Limited ReportFull Report","41.95","33.03","48.25","40.64","22.77","35.08","39.36","17.02","25.84","39.71","0","1.93","0.00","1","1.89","34.58","11.95","23.01","34.18","5.05","8.91","36.17","0.97","5.98","14.02","0","0","-","0.00","100.00","6.8","14.3","32.21","2.95","6.99","29.70","0","1.89","0.00","0.00","72.96","17.51","20.19","46.44","12.52","12","51.06","0","0","-","0.00","100.00","0.00","92.52","0.925","21302"
"2019-01-03 - Capitals 2, Blues 5","Washington Capitals","Limited ReportFull Report","44.366666666667","30.4","54.16","35.95","24.18","43.52","35.71","16.67","34.42","32.62","2.07","3.86","34.88","1.53","2.12","42.00","17.86","23.9","42.77","5.1","10.8","32.09","3.04","8.02","27.47","1.06","2.85","27.10","34.86","64.49","12.5","13.15","48.72","6.05","4.91","55.20","1.06","0","100.00","17.49","100.00","11.25","25.77","30.38","6.56","19.71","24.98","0","1.06","0.00","0.00","94.61","12.41","88.78","1.012","17200"
"2019-01-03 - Flames 4, Bruins 6","Calgary Flames","Limited ReportFull Report","48.85","56.32","30.88","64.59","44.39","21.44","67.43","28.91","18.48","61.01","3.04","2.88","51.39","3.23","1.08","74.92","29.79","14.89","66.67","9.94","4.92","66.88","7.85","4.98","61.17","2.05","1.93","51.44","26.07","61.22","19.56","10.11","65.92","12.05","5.93","67.02","0","0.95","0.00","0.00","84.02","25.47","11.44","69.01","9.17","4.36","67.76","0.93","0","100.00","10.16","100.00","10.52","84.44","0.950","17565"
"2019-01-03 - Hurricanes 5, Flyers 3","Carolina Hurricanes","Limited ReportFull Report","45.383333333333","37.99","51.99","42.22","28.04","36.9","43.18","22.57","25.21","47.24","3.22","0.92","77.81","1.14","1.74","39.49","12.04","21.72","35.66","5.62","8.89","38.71","4.56","5.28","46.33","1.09","0.91","54.61","23.98","82.80","6.49","12.63","33.94","3.17","7.43","29.92","1.04","0","100.00","32.77","100.00","20.3","23.92","45.91","13.86","10.61","56.64","1.05","0","100.00","7.60","100.00","14.25","96.36","1.106","18718"
"2019-01-03 - Lightning 6, Kings 2","Tampa Bay Lightning","Limited ReportFull Report","44.533333333333","53.32","30.58","63.56","43.4","23.76","64.62","27.28","17.96","60.30","3.21","0.92","77.80","2.47","0.87","73.86","23.99","10.27","70.03","10.23","2.58","79.87","5.61","1.76","76.11","2.16","0.91","70.44","38.56","48.46","14.02","7.58","64.90","8.94","6.25","58.85","0","0","-","0.00","100.00","24.27","16.26","59.88","11.54","9.04","56.07","1.12","0","100.00","9.69","100.00","11.79","94.89","1.067","17551"
"2019-01-03 - Panthers 3, Sabres 4","Florida Panthers","Limited ReportFull Report","47.083333333333","37.11","49.32","42.94","27.48","41.12","40.06","24.66","29.47","45.56","1.01","3.91","20.60","1.7","1.55","52.26","14.61","19.35","43.02","5.93","7.97","42.66","4.87","6.1","44.40","0","0.99","0.00","0.00","83.78","8.54","11.62","42.36","8.88","6.04","59.51","1.02","1.89","35.12","11.52","68.72","16.65","26.1","38.95","8.21","16.67","33.00","0","1.06","0.00","0.00","93.63","4.11","86.73","0.908","18551"
"2019-01-03 - Wild 4, Maple Leafs 3","Minnesota Wild","Limited ReportFull Report","45.05","46.59","48.2","49.15","35.6","37.05","49.00","30.57","24.48","55.53","4.09","2.88","58.74","2.05","2.29","47.16","24.22","29.69","44.92","9.04","12.21","42.56","6.97","6.59","51.41","2.05","0.94","68.48","29.36","85.70","15.06","17.5","46.25","11.19","10.76","50.99","2.11","0.94","69.14","18.86","91.24","22.01","15.99","57.92","11.47","6.91","62.41","0","0.95","0.00","0.00","86.31","13.39","88.25","1.016","19244"
"2019-01-04 - Blue Jackets 2, Hurricanes 4","Columbus Blue Jackets","Limited ReportFull Report","52.383333333333","41.2","60.43","40.54","30.37","43.94","40.87","20.79","30.45","40.57","2.02","2.92","40.89","2.65","2.57","50.74","18.59","24.15","43.50","13.05","11.87","52.38","8.96","10","47.26","1.04","0.96","51.78","11.56","90.35","5.54","12.43","30.85","2.85","8.07","26.13","1","0.95","51.28","34.97","88.25","18.49","32.38","36.35","7.11","11.26","38.72","0","1.06","0.00","0.00","90.57","9.71","90.42","1.001","15346"
"2019-01-04 - Capitals 1, Stars 2","Washington Capitals","Limited ReportFull Report","47.433333333333","43.05","37.95","53.15","34.22","24.67","58.11","23.14","16.78","57.97","1.01","0","100.00","1.8","1.08","62.41","23.64","17.55","57.39","9.4","6.73","58.27","7.32","4.86","60.10","0","0","-","0.00","100.00","14.13","10.91","56.43","6.12","1.97","75.66","0","0","-","0.00","100.00","15.76","11.98","56.81","6.64","7.98","45.43","0.94","0","100.00","14.12","100.00","4.37","100.00","1.044","18532"
"2019-01-04 - Devils 3, Coyotes 2","New Jersey Devils","Limited ReportFull Report","45.666666666667","44.49","35.45","55.65","36.19","25.03","59.11","27.7","18.27","60.25","2.07","1.87","52.55","1.84","1.31","58.44","21.09","10.51","66.73","9.52","5.68","62.64","7.32","3.72","66.26","2.07","0.92","69.26","28.28","75.35","11.63","4.8","70.78","6.21","1.94","76.19","0","0","-","0.00","100.00","19.35","18.21","51.52","12.07","10.68","53.06","0","0.95","0.00","0.00","91.14","7.47","89.78","0.972","12636"
"2019-01-04 - Golden Knights 3, Ducks 2","Vegas Golden Knights","Limited ReportFull Report","48.716666666667","61.84","38.67","61.53","50.68","29.7","63.05","34.52","21.45","61.68","2.07","0.94","68.67","3.58","1.63","68.70","35.47","20.29","63.61","17.15","9.22","65.02","14.86","6.51","69.54","2.07","0.94","68.72","13.92","85.54","18.64","10.86","63.18","8.46","6.57","56.30","0","0","-","0.00","100.00","25.3","15.41","62.14","10.21","7.28","58.39","0","0","-","0.00","100.00","5.99","95.60","1.016","17222"
"2019-01-04 - Jets 0, Penguins 4","Winnipeg Jets","Limited ReportFull Report","50.9","56.5","43.66","56.41","37.75","31.57","54.45","28.55","26.37","51.99","0","1.97","0.00","1.81","2.03","47.17","22.24","24.62","47.46","6.97","10.01","41.05","4.93","8.18","37.60","0","1.95","0.00","0.00","76.10","14.84","14.87","49.96","7.69","8.2","48.39","0","0","-","0.00","100.00","31.3","15.85","66.39","14.48","9.85","59.50","0","0","-","0.00","100.00","0.00","92.51","0.925","18642"
"2019-01-04 - Predators 3, Red Wings 4","Nashville Predators","Limited ReportFull Report","49.95","39.58","55.2","41.76","30.37","42.92","41.43","22.01","33.6","39.58","2.13","2.82","43.07","1.55","2.68","36.76","18.08","28.01","39.23","5.43","10.24","34.65","4.33","10.35","29.52","0","0.94","0.00","0.00","90.90","12.64","17.62","41.78","8.38","9.54","46.77","1.04","1.99","34.33","12.40","79.16","19.47","22.21","46.72","8.19","12.65","39.32","1.05","0","100.00","12.86","100.00","9.69","91.61","1.013","19515"
"2019-01-04 - Rangers 1, Avalanche 6","New York Rangers","Limited ReportFull Report","38.966666666667","29.26","52.73","35.69","22.75","38.86","36.93","18.26","28.18","39.32","0","2.98","0.00","1.12","1.84","37.79","13.23","30.39","30.33","5.86","9.12","39.15","5.78","7.25","44.35","0","1.94","0.00","0.00","73.21","7.2","21.83","24.80","2.85","9.48","23.14","0","0","-","0.00","100.00","14.83","17.74","45.53","8.48","11.45","42.54","0","1.06","0.00","0.00","90.73","0.00","89.43","0.894","17287"
"2019-01-05 - Blue Jackets 4, Panthers 3","Columbus Blue Jackets","Limited ReportFull Report","52","40.93","43.03","48.75","39.09","35.34","52.51","25.78","26.69","49.13","2.07","2.79","42.56","2.65","1.82","59.29","23.09","15.77","59.42","9.39","6.45","59.28","6.26","6.51","49.03","2.07","0.92","69.26","33.06","85.89","13.8","9.21","59.98","11.56","5.66","67.15","0","0.95","0.00","0.00","83.24","18.06","23.21","43.76","7.84","13.56","36.63","0","0.89","0.00","0.00","93.44","8.02","89.54","0.976","15213"
"2019-01-05 - Canucks 0, Maple Leafs 5","Vancouver Canucks","Limited ReportFull Report","54","42.73","73.91","36.63","31.1","52.94","37.01","20.72","35.82","36.65","0","4.91","0.00","1.13","3.22","25.92","21.51","46","31.86","3.93","11.97","24.73","2.92","9.05","24.41","0","1.91","0.00","0.00","78.95","17.1","34.87","32.90","6.9","17.45","28.33","0","2.95","0.00","0.00","83.11","20.08","22.93","46.68","10.63","8.79","54.74","0","0","-","0.00","100.00","0.00","86.29","0.863","19388"
"2019-01-05 - Flames 3, Flyers 2","Calgary Flames","Limited ReportFull Report","46.816666666667","52.56","50.45","51.03","38.91","39.99","49.32","26.94","25.12","51.75","1.01","0.94","51.74","1.69","1.71","49.60","12.37","20.62","37.50","5.2","4.8","52.01","4.09","3.91","51.13","0","0","-","0.00","100.00","7.12","16.03","30.77","4.11","8.9","31.62","0","0","-","0.00","100.00","34.99","24.32","59.00","17.25","10.22","62.79","0.94","0.95","49.79","5.44","90.75","3.75","96.24","1.000","19236"
"2019-01-05 - Islanders 4, Blues 3","New York Islanders","Limited ReportFull Report","44.183333333333","34.79","39.22","47.01","23.66","28.91","45.01","12.86","19.91","39.24","4.16","1.93","68.28","1.19","1.51","44.10","18.1","23.24","43.77","3.11","6.57","32.10","2.09","6.63","23.94","2.12","1.93","52.30","101.43","70.88","14.74","16.79","46.75","5.11","7.89","39.32","1.06","0","100.00","20.71","100.00","16.21","14.47","52.84","4.65","5.17","47.36","1.05","0","100.00","22.66","100.00","32.34","90.30","1.226","16801"
"2019-01-05 - Lightning 2, Sharks 5","Tampa Bay Lightning","Limited ReportFull Report","50.25","36.83","53.29","40.86","26.9","37.9","41.52","15.33","29.52","34.17","2.03","3.91","34.18","1.97","2.44","44.73","25.73","23.6","52.16","8.03","12.12","39.84","5.88","11.26","34.31","1.04","1.95","34.64","17.61","82.65","17.41","11.54","60.13","6.01","5.08","54.21","1.02","0.95","51.90","17.01","81.34","11.21","25.65","30.41","3.67","11.04","24.97","0","1.06","0.00","0.00","90.38","13.24","86.77","1.000","17562"
"2019-01-05 - Oilers 0, Kings 4","Edmonton Oilers","Limited ReportFull Report","47.783333333333","28.93","29.07","49.88","18.39","25.37","42.03","10.14","18.94","34.87","0","3.91","0.00","0.91","1.09","45.38","15.45","16.3","48.65","2.03","5.77","26.04","1.05","5.84","15.28","0","1.93","0.00","0.00","66.94","12.98","10.77","54.66","3.82","4.21","47.59","0","1.98","0.00","0.00","52.96","11.32","8.81","56.24","5.06","5.53","47.74","0","0","-","0.00","100.00","0.00","79.34","0.793","18230"
"2019-01-05 - Predators 4, Canadiens 1","Nashville Predators","Limited ReportFull Report","51.45","49.54","48.89","50.33","38.11","36.49","51.09","32.53","22.42","59.21","3.21","0.95","77.14","1.47","1.34","52.21","15.39","16","49.03","5.57","8.03","40.97","4.43","3.57","55.39","2.14","0","100.00","48.31","100.00","9.92","7.69","56.31","8.56","4.54","65.36","0","0","-","0.00","100.00","28.22","28.76","49.53","18.46","14.1","56.69","1.11","0.88","55.70","6.02","93.73","9.86","95.76","1.056","21302"
"2019-01-05 - Sabres 1, Bruins 2","Buffalo Sabres","Limited ReportFull Report","52.8","50.4","59.4","45.90","41.01","48.02","46.07","27.65","36.55","43.06","1.01","1.93","34.43","1.44","2.72","34.61","17.79","31.4","36.17","5.11","13.86","26.94","3","11.04","21.39","0","0.99","0.00","0.00","91.03","12.34","17.81","40.94","6.93","12.11","36.40","1.02","0.95","51.90","14.76","92.17","30.29","23.55","56.26","15.35","10.96","58.36","0","0","-","0.00","100.00","3.67","94.71","0.984","17565"
"2019-01-05 - Wild 4, Senators 3","Minnesota Wild","Limited ReportFull Report","51.033333333333","51.78","52.01","49.89","35.66","37.04","49.05","21.98","25.6","46.20","4.16","2.84","59.42","1.97","1.95","50.31","16.05","26.17","38.01","9.66","11.99","44.61","7.43","8.44","46.81","3.1","2.81","52.45","41.77","66.68","6.52","14.05","31.69","2.14","3.89","35.55","0","0","-","0.00","100.00","26.44","21.92","54.67","10.4","11.16","48.24","1.05","0","100.00","10.13","100.00","18.90","88.91","1.078","14124"
"2019-01-06 - Blackhawks 5, Penguins 3","Chicago Blackhawks","Limited ReportFull Report","49.95","46.58","45.02","50.85","38.27","35.23","52.07","28.6","29.23","49.45","3.08","2.88","51.71","2.01","2.31","46.52","25.55","25.57","49.97","9.33","10.84","46.26","7.25","10.02","41.99","1.06","0.99","51.68","14.60","90.12","16.08","14.8","52.07","8.15","10.78","43.06","2.12","0.95","69.06","25.95","91.21","18.75","16.8","52.74","12.51","7.23","63.37","0","0.95","0.00","0.00","86.92","10.77","90.16","1.009","18623"
"2019-01-06 - Capitals 3, Red Wings 2","Washington Capitals","Limited ReportFull Report","47.216666666667","53.99","40.77","56.98","42.94","31.11","57.99","30.53","20.53","59.79","3.12","1.87","62.59","3.23","1.61","66.68","32.08","14.32","69.14","18.8","5.58","77.12","14.44","5.62","71.98","2.07","1.86","52.66","14.32","66.93","13.36","8.81","60.27","4.11","5.85","41.28","0","0","-","0.00","100.00","19.44","21.5","47.49","10.13","6.01","62.77","1.05","0","100.00","10.40","100.00","10.23","90.90","1.011","19515"
"2019-01-06 - Devils 2, Golden Knights 3","New Jersey Devils","Limited ReportFull Report","52.516666666667","56.53","47.38","54.40","38.89","32.24","54.68","31.76","22.9","58.11","2.13","2.82","43.07","1.83","1.53","54.50","28.39","18.87","60.07","6.31","7.27","46.47","1.98","5.48","26.56","0","1.87","0.00","0.00","65.88","22.07","11.6","65.55","16.71","6.79","71.10","1.04","0","100.00","6.22","100.00","19.45","16.91","53.50","10.96","9.43","53.75","0","0.89","0.00","0.00","90.57","6.72","87.69","0.944","18103"
"2019-01-06 - Hurricanes 5, Senators 4","Carolina Hurricanes","Limited ReportFull Report","49.383333333333","47.76","44.45","51.80","33.08","34.55","48.91","22.96","24.98","47.90","2.15","2.83","43.23","0.95","1.51","38.58","12.08","18.71","39.23","1.12","7.97","12.30","1.11","5.31","17.35","0","1.86","0.00","0.00","64.97","11.07","10.51","51.30","4.27","5.51","43.65","1.04","0","100.00","24.35","100.00","26.51","21.79","54.89","13.25","12.18","52.11","1.11","0.89","55.54","8.38","92.70","9.37","88.69","0.981","12924"
"2019-01-06 - Oilers 4, Ducks 0","Edmonton Oilers","Limited ReportFull Report","51.983333333333","44.19","62.1","41.58","33.4","44.32","42.98","25.66","27.17","48.57","3.22","0","100.00","2.67","2.49","51.68","26","29.38","46.94","15.88","11.86","57.26","13.57","6.11","68.95","3.23","0","100.00","23.82","100.00","10.39","17.16","37.72","3.31","9.12","26.63","0","0","-","0.00","100.00","14.64","31.35","31.84","9.05","11.74","43.55","0","0","-","0.00","100.00","12.53","100.00","1.125","17317"
"2019-01-06 - Rangers 0, Coyotes 5","New York Rangers","Limited ReportFull Report","53.3","38.31","62.95","37.83","25.66","46","35.80","20.32","34.13","37.31","0","3.97","0.00","1.16","2.7","30.10","18.14","29.07","38.42","5.82","12.04","32.59","3.83","9.18","29.43","0","1.97","0.00","0.00","78.57","12.03","17.38","40.91","5.73","6.26","47.81","0","1.98","0.00","0.00","68.38","19.09","25.31","43.00","9.6","15.69","37.96","0","0","-","0.00","100.00","0.00","88.38","0.884","12396"
"2019-01-06 - Stars 1, Jets 5","Dallas Stars","Limited ReportFull Report","51.333333333333","43.56","44.36","49.55","34.52","34.36","50.12","24.38","21.67","52.94","0","2.86","0.00","2.06","2","50.66","19.53","19.22","50.40","10.59","8.36","55.88","5.21","5.62","48.11","0","1.86","0.00","0.00","66.89","8.9","10.93","44.89","5.08","4.02","55.81","0","0.94","0.00","0.00","76.57","18.21","14.99","54.86","11.01","6.9","61.45","0","0","-","0.00","100.00","0.00","86.82","0.868","15321"
"2019-01-07 - Blues 3, Flyers 0","St Louis Blues","Limited ReportFull Report","54.116666666667","52.77","42.81","55.21","41.62","30.4","57.79","34.1","22.39","60.36","1.06","0","100.00","2.3","1","69.82","20.32","16.33","55.44","10.81","4.49","70.65","7.56","3.65","67.45","1.06","0","100.00","14.01","100.00","9.65","11.72","45.14","5.19","5.63","47.97","0","0","-","0.00","100.00","25.8","21.14","54.96","18.25","11.26","61.84","0","0","-","0.00","100.00","3.10","100.00","1.031","19021"
"2019-01-07 - Flames 4, Blackhawks 3","Calgary Flames","Limited ReportFull Report","48.15","58.81","48.29","54.91","44.62","37.44","54.37","35.93","30.06","54.44","2.11","1.87","53.09","3.23","2.03","61.43","32.31","25.06","56.32","18.51","8.33","68.97","15.11","5.68","72.67","2.12","0","100.00","14.01","100.00","14.06","16.6","45.86","6.34","11.38","35.79","0","0","-","0.00","100.00","22.24","18.43","54.68","13.61","11.95","53.25","0","1.84","0.00","0.00","84.63","5.88","93.79","0.997","21036"
"2019-01-07 - Kings 1, Sharks 3","Los Angeles Kings","Limited ReportFull Report","53.933333333333","42.34","49.8","45.95","26.86","32.11","45.55","21.86","22.98","48.75","1.01","1.89","34.89","1.83","1.78","50.72","18.34","23.53","43.81","8.33","9.66","46.32","6.14","7.76","44.17","1.01","1.88","34.92","16.46","75.72","9.94","13.98","41.55","8.1","7.85","50.79","0","0","-","0.00","100.00","18.48","22.72","44.85","6.73","7.27","48.10","0","0","-","0.00","100.00","4.63","91.79","0.964","15447"
"2019-01-07 - Predators 4, Maple Leafs 0","Nashville Predators","Limited ReportFull Report","51","61.47","46.62","56.87","45.6","27.49","62.39","33.64","15.69","68.19","3.21","0","100.00","1.79","1.52","54.03","22.99","22.02","51.08","8.84","11.71","43.01","4.35","7.31","37.32","1.07","0","100.00","24.60","100.00","14.3","10.15","58.48","7.57","4.72","61.59","1.04","0","100.00","13.75","100.00","30.23","17.39","63.48","18.42","2.6","87.65","1.11","0","100.00","6.03","100.00","9.54","100.00","1.095","19059"
"2019-01-07 - Wild 1, Canadiens 0","Minnesota Wild","Limited ReportFull Report","41.333333333333","42.98","43.7","49.59","24","28.7","45.54","16.71","21.19","44.09","1.06","0","100.00","0.91","0.93","49.51","21.37","14.1","60.24","5.48","1.82","75.10","2.23","1.83","54.86","0","0","-","0.00","100.00","15.85","12.39","56.14","7.24","4.86","59.86","1.05","0","100.00","14.52","100.00","16.55","25.76","39.12","5.16","11.66","30.67","0","0","-","0.00","100.00","6.32","100.00","1.063","20601"
"2019-01-08 - Avalanche 4, Jets 7","Colorado Avalanche","Limited ReportFull Report","42.933333333333","53.16","38.3","58.13","39.93","24.13","62.33","24.62","15.71","61.04","2.02","2.92","40.89","2.1","1.68","55.52","31.16","22.44","58.14","9.95","8.94","52.67","5.87","6.02","49.37","2.06","2.9","41.54","35.04","51.92","20.69","13.78","60.02","9.69","4.14","70.04","0","0","-","0.00","100.00","21.32","12.88","62.34","9.22","5.43","62.94","0","0","-","0.00","100.00","8.20","81.43","0.896","15321"
