"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2018-10-14 - Hurricanes 1, Jets 3","Winnipeg Jets","Limited ReportFull Report","51.316666666667","41.77","68.65","37.83","30.07","49.34","37.87","22.42","33.74","39.92","0.94","1.01","48.26","1.78","2.84","38.58","23.79","35.49","40.13","5.61","14.85","27.41","5.68","11.53","32.99","0","1.01","0.00","0.00","91.24","18.35","20.57","47.14","7.77","7.17","51.99","0.95","0","100.00","12.20","100.00","13.75","25.51","35.03","7.98","13.09","37.87","0","0","-","0.00","100.00","4.21","97.00","1.012","15321"
"2018-10-14 - Sharks 2, Devils 3","New Jersey Devils","Limited ReportFull Report","39.166666666667","39.08","50.03","43.85","30.27","39.91","43.13","22.47","26.73","45.67","1.87","2.11","46.91","1.66","2.35","41.35","15.05","25.01","37.56","4.68","6.33","42.53","4.73","4.22","52.89","1.86","2.12","46.76","39.28","49.79","10.34","18.56","35.79","3.84","13.41","22.28","0","0","-","0.00","100.00","22.19","24.39","47.64","14.08","9.12","60.69","0","0","-","0.00","100.00","8.31","92.10","1.004","13809"
"2018-10-15 - Kings 1, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","50.3","49.45","54.14","47.74","29.44","40.29","42.22","21.14","29.09","42.08","2.92","1.01","74.20","1.87","2.6","41.82","23.46","28.12","45.48","7.08","9.82","41.91","6.17","6.76","47.70","1.95","1.04","65.36","31.69","84.68","16.7","17.93","48.24","8.05","10.83","42.62","0.95","0","100.00","11.78","100.00","21.99","24.39","47.41","4.58","9.75","31.96","0","0","-","0.00","100.00","13.81","96.51","1.103","19429"
"2018-10-15 - Red Wings 3, Canadiens 7","Montreal Canadiens","Limited ReportFull Report","46.95","46.72","52.46","47.10","28.81","34.75","45.33","26.56","22.47","54.16","4.95","2.02","71.05","1.71","2.17","44.02","21.84","31.28","41.12","12.32","11.93","50.82","10.4","6.82","60.39","3.91","1.04","79.06","37.58","84.82","9.45","19","33.21","3.03","7.86","27.83","0","1","0.00","0.00","87.30","22.95","17.89","56.19","13.19","6.93","65.56","1.06","0","100.00","8.05","100.00","18.66","91.02","1.097","20323"
"2018-10-15 - Stars 1, Senators 4","Ottawa Senators","Limited ReportFull Report","44.8","35.49","46.01","43.54","25.73","34.82","42.49","18.27","21.89","45.48","2.86","0","100.00","1.42","1.44","49.69","13.98","22.96","37.85","7.27","5.32","57.77","7.33","5.27","58.19","0.94","0","100.00","12.84","100.00","6.62","17.53","27.42","2.85","5.22","35.36","1.9","0","100.00","66.67","100.00","17.42","19.11","47.70","8.07","10.32","43.89","0","0","-","0.00","100.00","15.63","100.00","1.156","12358"
"2018-10-15 - Wild 2, Predators 4","Nashville Predators","Limited ReportFull Report","47.8","44.35","42.05","51.33","29.58","32.84","47.39","18.41","25.12","42.30","1.93","1.01","65.57","1.36","1.49","47.80","13.88","18.99","42.24","5.94","6.08","49.40","2.03","5.02","28.84","0.99","0","100.00","48.66","100.00","8.01","12.7","38.69","4.93","10","33.04","0.95","1.02","48.10","19.21","89.77","25.07","17.77","58.51","11.66","9.21","55.87","0","0","-","0.00","100.00","10.49","95.96","1.065","17165"
"2018-10-16 - Avalanche 2, Rangers 3","New York Rangers","Limited ReportFull Report","46.633333333333","53.46","50.82","51.27","33.58","36.22","48.11","26.75","25.97","50.73","0.94","1.01","48.26","2.19","2.2","49.97","26.17","24.53","51.62","10.53","12.28","46.16","8.76","7.99","52.30","0","1.01","0.00","0.00","87.36","15.74","12.18","56.37","5.88","5.12","53.46","0","0","-","0.00","100.00","12.87","23.68","35.20","7.98","12.82","38.37","0.95","0","100.00","11.86","100.00","3.53","96.11","0.996","17251"
"2018-10-16 - Canucks 3, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","54.283333333333","43.36","46.58","48.21","29.5","33.83","46.58","22.23","24.1","47.98","1.87","2.07","47.45","1.75","2.07","45.84","22.04","21.15","51.03","7.18","7.49","48.94","6.33","5.33","54.30","0.92","1.01","47.61","14.51","81.03","14.78","13.67","51.95","7.6","7.26","51.14","0.95","1.05","47.40","12.48","85.51","16.73","22.42","42.73","7.28","10.58","40.76","0","0","-","0.00","100.00","8.40","91.42","0.998","18492"
"2018-10-16 - Coyotes 1, Wild 2","Minnesota Wild","Limited ReportFull Report","48.85","42","51.56","44.89","32.14","37.09","46.43","25.39","26.74","48.71","1.87","0","100.00","1.65","1.55","51.56","16.23","22.14","42.29","8.48","7.49","53.09","4.73","3.04","60.90","0.94","0","100.00","19.90","100.00","7.7","14.62","34.50","3.87","6.19","38.46","0.96","0","100.00","24.84","100.00","22.8","24.54","48.17","14.97","15.46","49.20","0","0","-","0.00","100.00","7.35","100.00","1.074","18795"
"2018-10-16 - Hurricanes 2, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","48.433333333333","43.92","42.73","50.69","31.71","30.49","50.98","21.76","21.27","50.57","0.94","2.07","31.33","1.64","1.53","51.67","24.32","15.51","61.05","8.54","5.33","61.58","6.68","4.22","61.33","0.94","1.06","47.08","14.08","74.89","15.91","10.11","61.14","5.91","8.13","42.09","0","1.06","0.00","0.00","86.98","15.97","25.33","38.67","9.06","9.03","50.06","0","0","-","0.00","100.00","4.34","90.28","0.946","19092"
"2018-10-16 - Oilers 5, Jets 4","Winnipeg Jets","Limited ReportFull Report","52.033333333333","46.19","51.59","47.24","32.06","41.34","43.68","25.73","28.16","47.75","2.92","2.02","59.17","1.37","1.95","41.33","15.02","19.34","43.71","7","6.96","50.16","6.05","6.86","46.84","1.93","0","100.00","31.94","100.00","8.01","12.09","39.85","6.93","9.64","41.82","0","2.06","0.00","0.00","78.68","19.13","24.71","43.63","11.86","11.53","50.71","1.06","0","100.00","8.95","100.00","11.35","92.84","1.042","15321"
"2018-10-16 - Panthers 5, Flyers 6","Philadelphia Flyers","Limited ReportFull Report","53.633333333333","36.8","47.72","43.54","25.68","36.96","40.99","20.7","22.8","47.58","4.83","4.1","54.11","1.43","1.75","45.11","17.45","12.22","58.81","6.76","8.23","45.10","4.87","7.08","40.78","1.93","3.08","38.53","39.64","56.45","10.71","4.08","72.41","6.75","0","100.00","2.88","0","100.00","42.66","-","14.02","28.66","32.84","9.12","11.73","43.73","0","1.05","0.00","0.00","91.01","23.34","82.04","1.054","19038"
"2018-10-16 - Sabres 1, Golden Knights 4","Vegas Golden Knights","Limited ReportFull Report","40.966666666667","43.53","29.72","59.42","27.77","17.96","60.73","23.51","14.18","62.39","0.99","0","100.00","1.79","1.28","58.42","16.9","18.6","47.60","7.78","7.05","52.47","7.89","4.95","61.43","0.96","0","100.00","12.23","100.00","9.19","11.29","44.87","6.99","6.84","50.54","0","0","-","0.00","100.00","23.18","2.58","89.99","8.5","0.84","90.98","0","0","-","0.00","100.00","4.19","100.00","1.042","18321"
"2018-10-16 - Stars 0, Devils 3","New Jersey Devils","Limited ReportFull Report","42.766666666667","40.71","27.45","59.72","37.92","22.47","62.80","25.23","14.97","62.76","1.97","0","100.00","1.75","1.21","59.13","22.57","16.38","57.94","6.94","5.93","53.94","5.08","3.92","56.40","0","0","-","0.00","100.00","16.03","10.16","61.21","9.31","5.78","61.72","0.94","0","100.00","10.11","100.00","16.13","11.77","57.81","9.56","5.32","64.22","1.07","0","100.00","11.18","100.00","7.82","100.00","1.078","12808"
"2018-10-17 - Blues 2, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","44.116666666667","46","32.75","58.41","26.3","23.43","52.89","17.22","18.53","48.17","1.89","0","100.00","1.47","1.25","53.96","16.71","14.93","52.81","4.86","8.02","37.73","3.91","3.97","49.65","0.94","0","100.00","24.08","100.00","11.99","6.84","63.70","4.93","4.01","55.16","0.95","0","100.00","19.21","100.00","25.91","17.27","60.00","8.43","10.43","44.71","0","0","-","0.00","100.00","10.96","100.00","1.110","20137"
"2018-10-17 - Bruins 2, Flames 5","Calgary Flames","Limited ReportFull Report","44.883333333333","52.55","43.95","54.45","32.49","33.08","49.55","26.11","22.84","53.33","3.9","2.01","66.03","1.71","2.03","45.75","22.46","23.64","48.72","5.99","12.03","33.22","6.06","10.82","35.92","1.95","2.04","48.87","32.23","81.10","16.86","11.5","59.46","11.19","6.01","65.06","1.92","0","100.00","17.20","100.00","22.92","17.54","56.65","7.67","3.59","68.10","0","0","-","0.00","100.00","14.95","91.21","1.062","17641"
"2018-10-17 - Islanders 1, Ducks 4","Anaheim Ducks","Limited ReportFull Report","45.6","41.55","46.97","46.94","30.61","38.89","44.05","20.42","20.22","50.25","1.97","1","66.28","1.52","2.17","41.23","14.2","20.91","40.44","5.89","8.05","42.25","3","4.91","37.93","0.96","1.02","48.54","32.18","79.16","8.45","12.7","39.97","3.05","2.94","50.94","0","0","-","0.00","100.00","18.68","24.78","42.98","10.51","11.24","48.30","1.06","0","100.00","10.11","100.00","9.67","95.03","1.047","16909"
"2018-10-17 - Rangers 3, Capitals 4","Washington Capitals","Limited ReportFull Report","48.1","46.26","41.32","52.82","34.35","35.39","49.26","25.52","26.1","49.43","0.92","1.06","46.65","1.69","2.28","42.60","15.54","22.98","40.34","5.8","10.62","35.31","2.9","8.36","25.75","0","1.06","0.00","0.00","87.34","9.78","12.35","44.19","4.93","2.06","70.57","0","0","-","0.00","100.00","22.82","17.54","56.54","14.8","15.41","49.00","0.89","0","100.00","6.01","100.00","3.62","95.95","0.996","18506"
"2018-10-18 - Avalanche 5, Devils 3","New Jersey Devils","Limited ReportFull Report","42.333333333333","25.69","37.19","40.86","23.8","31.03","43.41","19.12","26.8","41.63","0","2.07","0.00","1.3","1.33","49.44","12.2","16.84","42.02","6.44","1.07","85.81","5.56","1.05","84.06","0","0","-","0.00","100.00","5.71","15.63","26.76","2.91","12.4","19.02","0","1.05","0.00","0.00","91.52","13.41","18.51","42.01","10.59","12.25","46.35","0","0.94","0.00","0.00","92.34","0.00","92.28","0.923","13374"
"2018-10-18 - Bruins 2, Oilers 3","Edmonton Oilers","Limited ReportFull Report","50.95","40.64","52.24","43.75","29.94","36.95","44.76","16.46","25.64","39.10","0.92","2.07","30.88","1.81","1.97","47.93","20.88","25.01","45.50","8.41","11.59","42.05","2.84","8.37","25.32","0","0","-","0.00","100.00","12.47","13.42","48.17","7.73","6.15","55.70","0.96","1.06","47.59","12.43","82.78","18.55","21.59","46.21","5.92","9.21","39.11","0","1.05","0.00","0.00","88.56","5.61","91.93","0.975","18347"
"2018-10-18 - Canucks 1, Jets 4","Winnipeg Jets","Limited ReportFull Report","51.333333333333","51.72","41.66","55.39","41.37","28.6","59.12","29.33","21.75","57.43","1.97","1.01","66.12","1.89","1.41","57.17","20.71","17.23","54.58","6.79","8.27","45.09","6.87","5.02","57.79","0.99","1.01","49.49","14.40","79.87","14.14","8.88","61.42","7.91","5.07","60.94","0.98","0","100.00","12.36","100.00","25.64","17.31","59.69","13.75","9.71","58.62","0","0","-","0.00","100.00","6.73","95.35","1.021","15321"
"2018-10-18 - Coyotes 4, Blackhawks 1","Chicago Blackhawks","Limited ReportFull Report","51.15","61.47","58.2","51.37","40.18","43.43","48.05","26.62","30.21","46.84","0","3.19","0.00","2.16","2.76","43.91","31.71","27.4","53.65","11.68","15.54","42.91","8.09","7.73","51.11","0","1.08","0.00","0.00","86.01","19.71","12.1","61.95","3.67","7.42","33.06","0","2.1","0.00","0.00","71.65","26.19","25.15","51.01","14.72","13.04","53.03","0","0","-","0.00","100.00","0.00","89.44","0.894","21210"
"2018-10-18 - Flyers 3, Blue Jackets 6","Columbus Blue Jackets","Limited ReportFull Report","52","46.23","47.04","49.57","39.94","37.59","51.52","25.68","28.53","47.37","5.75","3.13","64.79","1.8","2.25","44.55","18.45","17.23","51.72","7.47","12.3","37.79","5.62","11.1","33.62","3.77","2.09","64.27","67.00","81.14","11.1","5.03","68.81","3.83","4.05","48.56","0","0","-","0.00","100.00","25.57","26.03","49.55","15.62","13.31","54.00","2.13","1.05","66.90","13.63","92.08","22.40","89.04","1.114","13492"
"2018-10-18 - Islanders 7, Kings 2","Los Angeles Kings","Limited ReportFull Report","49.016666666667","45.7","45.96","49.86","34.33","37.47","47.81","22.9","27.49","45.45","0","4.26","0.00","1.91","2.01","48.71","18.54","21.11","46.76","7.73","6.67","53.66","5.96","5.6","51.55","0","2.15","0.00","0.00","61.58","10.6","14.69","41.93","4.66","6.46","41.89","0","2.01","0.00","0.00","68.88","23.16","21.24","52.16","11.05","14.43","43.38","0","0","-","0.00","100.00","0.00","84.49","0.845","18230"
"2018-10-18 - Penguins 3, Maple Leafs 0","Toronto Maple Leafs","Limited ReportFull Report","54.766666666667","66.53","75.42","46.87","48.15","67.07","41.79","30.2","37.34","44.72","0","0","-","2.35","2.57","47.79","26.96","22.98","53.99","11.58","9.85","54.05","8.04","6.56","55.06","0","0","-","0.00","100.00","14.99","13.42","52.76","6.5","5.36","54.81","0","0","-","0.00","100.00","39.02","45.62","46.10","14.64","22.16","39.78","0","0","-","0.00","100.00","0.00","100.00","1.000","19483"
"2018-10-18 - Red Wings 1, Lightning 3","Tampa Bay Lightning","Limited ReportFull Report","42.133333333333","40.52","37.34","52.04","25.27","27.76","47.65","18.25","21.74","45.64","1.89","1.01","65.11","1.08","1.43","43.10","17.71","16.35","52.00","3.86","6.14","38.62","1.89","5.08","27.13","1.88","1.01","65.08","99.52","80.12","14.04","10.11","58.13","5.98","5.09","54.02","0","0","-","0.00","100.00","18.46","20.17","47.79","9.42","10.34","47.68","0","0","-","0.00","100.00","10.34","95.35","1.057","19092"
"2018-10-18 - Sabres 1, Sharks 5","San Jose Sharks","Limited ReportFull Report","38.283333333333","57.43","31.5","64.58","40.85","21.78","65.22","25.23","14.21","63.98","0.99","1.01","49.36","2.11","1.1","65.67","26.4","14.67","64.27","12.07","6.97","63.39","7.13","3.95","64.34","0.99","0","100.00","13.87","100.00","14.43","7.63","65.41","6.01","3.92","60.55","0","1.02","0.00","0.00","73.88","21.6","16.43","56.80","9.99","6.24","61.56","0","0","-","0.00","100.00","3.92","92.86","0.968","17389"
"2018-10-19 - Panthers 6, Capitals 5","Washington Capitals","Limited ReportFull Report","44.2","37.36","38.22","49.43","27.69","28.21","49.53","22.42","20.4","52.36","3.72","3.18","53.87","1.95","2.08","48.44","16.13","20.89","43.57","7.05","13.25","34.72","6.19","8.71","41.55","1.84","3.21","36.37","29.67","63.11","8.91","7.86","53.13","4.54","2.14","67.94","1.03","0","100.00","22.63","100.00","15.96","15.09","51.40","10.63","9.7","52.28","0.88","0","100.00","8.30","100.00","16.57","84.40","1.010","18506"
"2018-10-19 - Predators 5, Flames 3","Calgary Flames","Limited ReportFull Report","50.616666666667","48.97","47.87","50.57","33.13","36.7","47.45","21.29","26.93","44.16","1.85","3.17","36.83","2.05","2.73","42.91","22.86","32.59","41.23","10.84","16.45","39.73","8.2","12.07","40.45","0.92","2.12","30.25","11.20","82.46","11.8","16.44","41.78","1.9","7.42","20.39","0","1.05","0.00","0.00","85.81","20.77","6.56","75.98","9.07","4.32","67.76","0.89","0","100.00","9.80","100.00","8.68","88.23","0.969","18725"
"2018-10-19 - Wild 3, Stars 1","Dallas Stars","Limited ReportFull Report","49.333333333333","40.71","58.03","41.23","26.07","40.95","38.90","21.25","32.59","39.48","0.94","2.07","31.33","1.67","3.19","34.37","20.87","39.59","34.53","10.28","19.97","33.99","9.46","14.56","39.38","0","2.07","0.00","0.00","85.80","10.51","19.62","34.88","5.74","8.27","40.97","0","0","-","0.00","100.00","16.78","15.18","52.49","3.94","7.93","33.22","0.95","0","100.00","23.99","100.00","4.44","93.65","0.981","18346"
"2018-10-20 - Avalanche 3, Hurricanes 1","Carolina Hurricanes","Limited ReportFull Report","43.133333333333","48.3","30.92","60.97","35.46","18.66","65.53","26.27","9.92","72.59","0.92","2.11","30.34","2.6","1.72","60.27","23.41","16.43","58.77","14.27","12.18","53.95","11.56","7.84","59.58","0.91","2.13","29.89","7.85","72.86","8.9","4.34","67.21","5.58","0","100.00","0","0","-","0.00","-","20.81","12.11","63.22","8.01","2.17","78.72","0","0","-","0.00","100.00","3.49","78.78","0.823","11753"
"2018-10-20 - Blackhawks 4, Blue Jackets 1","Columbus Blue Jackets","Limited ReportFull Report","46.633333333333","48.82","42.1","53.69","38.31","30.21","55.92","22.57","22.39","50.20","0","3.19","0.00","2.6","1.34","66.08","24.03","16.24","59.68","10.76","4.42","70.90","8.12","3.28","71.21","0","1.08","0.00","0.00","67.02","13.18","11.88","52.60","7.73","8.36","48.04","0","1.05","0.00","0.00","87.41","16.64","17.39","48.89","6.55","9.65","40.45","0","1.05","0.00","0.00","89.08","0.00","85.76","0.858","17005"
"2018-10-20 - Blues 4, Maple Leafs 1","Toronto Maple Leafs","Limited ReportFull Report","43.333333333333","37.12","41.5","47.22","25.4","30.44","45.48","13.44","19.57","40.71","0.92","3.18","22.38","1.54","1.83","45.73","16.05","20.64","43.74","6.14","8.82","41.05","4.39","5.48","44.49","0","1.06","0.00","0.00","80.68","9.78","11.92","45.07","6.44","5.3","54.86","0.96","2.01","32.30","14.91","62.03","18.41","16.59","52.61","2.64","6.81","27.92","0","0","-","0.00","100.00","6.82","83.75","0.906","19268"
"2018-10-20 - Bruins 1, Canucks 2","Vancouver Canucks","Limited ReportFull Report","51.916666666667","37.69","43.61","46.36","30.31","35.15","46.31","21.23","21.42","49.78","0.94","1.01","48.26","1.69","2","45.91","17.71","21.06","45.68","4.99","8.02","38.33","5.04","4.96","50.44","0","0","-","0.00","100.00","12.9","12.87","50.06","6.85","7.05","49.30","0.95","1.06","47.26","13.84","84.98","19.61","22.13","46.99","9.42","9.41","50.01","0","0","-","0.00","100.00","4.44","95.28","0.997","17871"
"2018-10-20 - Canadiens 3, Senators 4","Ottawa Senators","Limited ReportFull Report","47.333333333333","31.34","46.16","40.44","22.99","28.48","44.66","19.33","20.62","48.38","1.9","2.15","46.92","1.21","1.04","53.66","16.51","23.1","41.68","7.28","7.74","48.46","4.5","3.36","57.24","0","1.08","0.00","0.00","67.78","9.1","15.6","36.85","5.55","4.29","56.39","2.06","1.04","66.42","37.02","75.80","12.1","17.44","40.97","7.44","10.86","40.64","0","0","-","0.00","100.00","9.84","89.56","0.994","18442"
"2018-10-20 - Coyotes 3, Jets 5","Winnipeg Jets","Limited ReportFull Report","43.55","33.97","49.93","40.49","22.84","38.66","37.14","16.94","33.51","33.58","1.93","3.09","38.51","1.57","2.59","37.68","13.51","27.49","32.96","7.55","11.44","39.77","6.7","8.15","45.13","0.94","1.06","47.08","14.05","87.01","5.91","15.91","27.09","2.94","12.12","19.52","0.94","2.05","31.52","32.04","83.12","16.1","20.24","44.30","5.23","12.23","29.94","0","0","-","0.00","100.00","11.41","90.79","1.022","15321"
"2018-10-20 - Devils 2, Flyers 5","Philadelphia Flyers","Limited ReportFull Report","46.25","44.18","31.63","58.28","28","23.47","54.41","14.64","15.23","49.01","1.89","0","100.00","1.42","1.11","56.06","17.01","12.37","57.91","2.8","6.27","30.92","2.84","4.09","40.96","0.94","0","100.00","33.17","100.00","14.32","6.09","70.15","5.83","3.06","65.57","0","0","-","0.00","100.00","18.39","15.36","54.48","5.02","8.11","38.25","0.95","0","100.00","18.83","100.00","12.89","100.00","1.129","19105"
