Date,Team,HomeTeam,AwayTeam,PDO,SCF,SCA,SCF%,GF,GA,GF%,HDCF,HDCA,HDCF%
2013-11-01,New York Islanders,Senators,Islanders,0.904,33.8,21.15,61.51,3.04,3.86,44.01,14.53,9.41,60.69
2013-11-01,Tampa Bay Lightning,Hurricanes,Lightning,1.113,35.05,23.55,59.81,3.18,0.0,100.00,14.49,10.5,57.99
2013-11-01,Detroit Red Wings,Flames,Red Wings,1.146,21.82,17.91,54.92,4.27,1.87,69.46,5.43,7.07,43.43
2013-11-02,Chicago Blackhawks,Jets,Blackhawks,1.16,21.26,17.46,54.92,5.28,0.94,84.83,10.2,10.43,49.45
2013-11-02,St Louis Blues,Lightning,Blues,0.915,15.54,16.54,48.43,2.07,3.8,35.24,3.13,5.68,35.55
2013-11-02,Boston Bruins,Islanders,Bruins,0.908,28.56,25.62,52.72,0.0,2.92,0.00,9.32,15.62,37.37
2013-11-02,Montreal Canadiens,Avalanche,Canadiens,0.889,19.4,17.61,52.42,0.0,2.88,0.00,10.37,8.54,54.86
2013-11-02,Arizona Coyotes,Sharks,Coyotes,1.089,9.5,26.97,26.05,2.07,0.92,69.12,4.3,9.1,32.1
2013-11-02,Anaheim Ducks,Sabres,Ducks,1.071,26.08,14.54,64.2,6.32,1.83,77.52,10.94,7.07,60.72
2013-11-02,Philadelphia Flyers,Devils,Flyers,1.061,10.88,6.43,62.84,1.06,0.0,100.00,3.3,0.0,100.0
2013-11-02,Carolina Hurricanes,Rangers,Hurricanes,0.862,20.77,26.63,43.82,0.0,3.91,0.00,9.01,16.05,35.94
2013-11-02,Toronto Maple Leafs,Canucks,Maple Leafs,0.911,15.63,25.51,37.99,0.0,2.97,0.00,6.87,10.0,40.73
2013-11-02,Florida Panthers,Capitals,Panthers,0.95,19.34,17.71,52.19,1.01,1.89,34.89,6.14,3.86,61.38
2013-11-02,Pittsburgh Penguins,Blue Jackets,Penguins,1.119,12.75,11.82,51.89,2.13,0.0,100.00,3.25,3.54,47.83
2013-11-02,Nashville Predators,Kings,Predators,1.065,9.79,20.68,32.13,2.13,1.9,52.85,3.25,5.31,37.96
2013-11-02,Detroit Red Wings,Oilers,Red Wings,1.164,22.83,11.09,67.29,4.26,0.0,100.00,11.58,2.56,81.89
2013-11-03,New Jersey Devils,Wild,Devils,0.865,14.61,13.93,51.2,0.0,1.93,0.00,6.05,5.8,51.09
2013-11-03,Calgary Flames,Blackhawks,Flames,1.043,22.02,27.54,44.44,2.07,0.94,68.67,8.51,6.49,56.73
2013-11-03,Dallas Stars,Senators,Stars,1.055,18.32,18.1,50.3,3.19,0.95,77.03,5.44,6.23,46.62
2013-11-04,Anaheim Ducks,Rangers,Ducks,1.061,28.74,28.26,50.42,2.13,0.95,69.16,14.44,14.03,50.71
2013-11-04,Detroit Red Wings,Jets,Red Wings,0.953,12.54,21.44,36.9,1.01,3.8,21.02,3.3,11.49,22.31
2013-11-05,St Louis Blues,Canadiens,Blues,0.981,15.74,17.84,46.88,2.07,1.87,52.55,10.57,4.53,70.0
2013-11-05,Vancouver Canucks,Coyotes,Canucks,0.965,9.45,14.99,38.65,1.01,1.87,35.13,4.2,6.55,39.05
2013-11-05,Calgary Flames,Wild,Flames,0.872,10.22,15.4,39.88,1.06,2.9,26.72,6.14,2.81,68.57
2013-11-05,Philadelphia Flyers,Hurricanes,Flyers,1.0,24.11,17.01,58.63,0.0,0.0,0,6.39,4.67,57.76
2013-11-05,New York Islanders,Capitals,Islanders,1.032,22.1,22.09,50.01,2.07,1.91,51.95,7.1,7.75,47.82
2013-11-05,Edmonton Oilers,Panthers,Oilers,1.001,20.95,11.7,64.17,2.13,1.89,52.95,6.66,3.54,65.29
2013-11-05,Buffalo Sabres,Sharks,Sabres,0.989,20.18,19.42,50.97,3.12,3.74,45.50,6.48,9.79,39.85
2013-11-05,Ottawa Senators,Blue Jackets,Senators,1.166,13.19,16.98,43.71,3.21,0.0,100.00,5.51,8.9,38.23
2013-11-05,Dallas Stars,Bruins,Stars,0.955,19.87,24.62,44.65,1.06,1.87,36.13,3.2,8.36,27.65
2013-11-06,Arizona Coyotes,Ducks,Coyotes,0.995,16.57,18.27,47.57,1.06,0.92,53.35,9.5,4.67,67.03
2013-11-06,Winnipeg Jets,Blackhawks,Jets,0.902,16.74,25.21,39.91,1.0,3.91,20.42,8.09,12.87,38.58
2013-11-06,Pittsburgh Penguins,Rangers,Penguins,0.785,13.59,19.36,41.24,0.0,4.9,0.00,9.88,11.03,47.27
2013-11-06,Nashville Predators,Avalanche,Predators,0.968,26.88,25.38,51.43,3.17,3.72,45.99,8.69,11.62,42.79
2013-11-07,Montreal Canadiens,Senators,Canadiens,0.81,13.04,12.9,50.27,0.0,2.86,0.00,4.03,1.95,67.44
2013-11-07,Vancouver Canucks,Sharks,Canucks,1.018,16.49,12.37,57.12,4.2,1.87,69.23,11.01,2.62,80.77
2013-11-07,New Jersey Devils,Flyers,Devils,1.097,13.22,8.01,62.28,2.13,0.0,100.00,7.74,2.65,74.51
2013-11-07,Calgary Flames,Blues,Flames,1.082,14.22,20.73,40.69,2.02,1.97,50.55,3.9,10.11,27.84
2013-11-07,New York Islanders,Hurricanes,Islanders,0.96,24.26,18.93,56.17,0.0,0.94,0.00,10.22,7.85,56.54
2013-11-07,Edmonton Oilers,Lightning,Oilers,0.916,22.91,17.8,56.27,1.01,2.88,26.02,13.15,5.87,69.12
2013-11-07,Florida Panthers,Bruins,Panthers,0.913,20.26,24.0,45.77,1.0,3.9,20.46,8.03,10.65,43.01
2013-11-07,New York Rangers,Blue Jackets,Rangers,1.007,18.33,19.89,47.96,2.13,1.87,53.22,12.03,9.87,54.94
2013-11-07,Buffalo Sabres,Kings,Sabres,1.0,15.18,11.88,56.09,0.0,0.0,0,7.24,3.94,64.76
2013-11-07,Dallas Stars,Red Wings,Stars,0.994,12.25,17.29,41.48,2.03,2.88,41.33,7.18,5.67,55.87
2013-11-07,Minnesota Wild,Capitals,Wild,0.993,21.27,14.88,58.84,1.06,0.92,53.35,15.1,4.58,76.73
2013-11-08,New Jersey Devils,Maple Leafs,Devils,1.0,20.92,9.52,68.73,0.0,0.0,0,5.26,3.74,58.47
2013-11-08,Calgary Flames,Avalanche,Flames,0.981,20.75,13.83,60.0,2.03,1.93,51.22,7.98,2.94,73.05
2013-11-08,Nashville Predators,Jets,Predators,0.817,23.48,23.97,49.49,0.0,4.91,0.00,13.56,11.18,54.83
2013-11-08,Buffalo Sabres,Ducks,Sabres,0.996,19.93,45.72,30.36,2.02,3.97,33.73,5.86,24.4,19.36
2013-11-09,Chicago Blackhawks,Stars,Blackhawks,1.016,27.72,21.7,56.1,3.1,1.89,62.15,13.97,7.51,65.04
2013-11-09,Vancouver Canucks,Kings,Canucks,0.908,22.89,19.05,54.58,1.01,3.91,20.58,10.24,6.96,59.54
2013-11-09,Washington Capitals,Coyotes,Capitals,1.006,19.61,20.5,48.89,1.08,0.95,53.08,7.82,5.41,59.11
2013-11-09,New York Islanders,Blue Jackets,Islanders,0.96,10.84,13.78,44.02,1.01,1.93,34.36,6.95,7.87,46.9
2013-11-09,Tampa Bay Lightning,Red Wings,Lightning,0.971,28.77,16.83,63.09,2.07,1.87,52.55,7.49,4.58,62.04
2013-11-09,Toronto Maple Leafs,Bruins,Maple Leafs,1.045,14.04,21.68,39.31,1.01,0.0,100.00,2.07,6.79,23.34
2013-11-09,Edmonton Oilers,Flyers,Oilers,0.915,17.08,21.2,44.63,1.01,2.92,25.78,8.24,6.82,54.72
2013-11-09,Florida Panthers,Senators,Panthers,1.011,22.64,16.18,58.32,2.03,1.93,51.22,6.95,4.92,58.53
2013-11-09,Pittsburgh Penguins,Blues,Penguins,0.926,11.37,18.24,38.41,0.0,1.89,0.00,2.13,5.61,27.53
2013-11-09,Minnesota Wild,Hurricanes,Wild,1.004,21.91,13.32,62.19,2.07,1.87,52.55,9.52,6.54,59.28
2013-11-10,Vancouver Canucks,Ducks,Canucks,0.945,26.62,27.36,49.31,1.01,1.89,34.89,8.27,5.8,58.8
2013-11-10,Washington Capitals,Avalanche,Capitals,0.904,14.75,27.06,35.28,1.01,3.86,20.76,4.01,11.92,25.18
2013-11-10,New York Islanders,Canadiens,Islanders,0.914,15.15,15.66,49.17,0.0,1.93,0.00,3.98,8.69,31.42
2013-11-10,Edmonton Oilers,Blackhawks,Oilers,0.941,11.43,26.41,30.21,1.01,3.75,21.22,3.25,11.11,22.61
2013-11-10,Florida Panthers,Rangers,Panthers,0.98,21.5,25.14,46.1,2.07,2.81,42.42,9.45,8.59,52.39
2013-11-10,Nashville Predators,Devils,Predators,0.766,9.54,16.35,36.85,0.0,3.92,0.00,4.87,3.9,55.52
2013-11-10,San Jose Sharks,Jets,Sharks,0.973,18.71,21.73,46.26,2.15,3.75,36.47,8.86,8.79,50.21
2013-11-11,Tampa Bay Lightning,Bruins,Lightning,0.916,26.22,19.34,57.56,0.0,1.93,0.00,4.03,9.49,29.82
2013-11-12,Colorado Avalanche,Hurricanes,Avalanche,0.933,29.97,23.86,55.68,0.0,1.93,0.00,12.13,11.65,51.01
2013-11-12,Columbus Blue Jackets,Capitals,Blue Jackets,1.015,27.44,19.81,58.07,2.07,1.85,52.81,7.5,7.32,50.59
2013-11-12,Arizona Coyotes,Blues,Coyotes,1.053,14.91,30.55,32.8,2.07,1.87,52.55,4.36,10.91,28.58
2013-11-12,New Jersey Devils,Rangers,Devils,1.079,29.47,25.18,53.92,3.17,1.85,63.17,6.44,10.07,39.01
2013-11-12,Anaheim Ducks,Panthers,Ducks,0.939,17.33,21.06,45.14,2.13,2.82,43.07,4.44,5.62,44.16
2013-11-12,Philadelphia Flyers,Senators,Flyers,1.107,21.03,11.44,64.77,3.22,0.0,100.00,12.38,2.63,82.5
2013-11-12,Winnipeg Jets,Red Wings,Jets,1.12,8.5,15.11,36.0,2.11,0.0,100.00,2.18,7.48,22.59
2013-11-12,Los Angeles Kings,Sabres,Kings,0.981,22.6,9.34,70.75,2.07,0.92,69.12,6.36,5.57,53.32
2013-11-12,Tampa Bay Lightning,Canadiens,Lightning,0.978,21.87,17.96,54.92,1.06,0.92,53.35,5.59,8.88,38.61
2013-11-12,Nashville Predators,Islanders,Predators,0.963,27.04,27.25,49.81,1.0,1.97,33.72,8.94,4.93,64.43
2013-11-12,San Jose Sharks,Flames,Sharks,0.929,40.68,7.1,85.14,1.06,0.92,53.35,11.2,0.88,92.69
2013-11-13,Philadelphia Flyers,Penguins,Flyers,1.062,8.67,18.41,32.02,1.06,0.0,100.00,2.13,8.21,20.61
2013-11-13,Toronto Maple Leafs,Wild,Maple Leafs,0.962,11.93,27.87,29.98,0.0,0.92,0.00,4.42,11.01,28.63
2013-11-13,Dallas Stars,Oilers,Stars,1.072,17.11,9.29,64.82,1.06,0.0,100.00,4.26,2.75,60.75
2013-11-14,Colorado Avalanche,Blues,Avalanche,0.951,14.85,22.97,39.26,2.01,3.97,33.62,5.07,6.8,42.68
2013-11-14,Columbus Blue Jackets,Bruins,Blue Jackets,1.003,21.86,21.81,50.05,2.07,1.87,52.55,6.33,3.64,63.52
2013-11-14,Arizona Coyotes,Blackhawks,Coyotes,1.05,14.17,25.04,36.13,3.08,2.81,52.30,9.2,18.86,32.78
2013-11-14,Anaheim Ducks,Lightning,Ducks,0.825,13.34,16.73,44.37,0.0,2.94,0.00,3.87,8.17,32.11
2013-11-14,Los Angeles Kings,Islanders,Kings,1.023,16.06,14.92,51.84,2.07,1.93,51.73,3.12,6.7,31.78
2013-11-14,San Jose Sharks,Canucks,Sharks,1.0,19.39,26.43,42.31,0.0,0.0,0,8.33,12.59,39.83
2013-11-14,Dallas Stars,Flames,Stars,1.135,29.17,17.32,62.74,6.43,0.92,87.52,10.25,8.68,54.15
2013-11-15,Boston Bruins,Senators,Bruins,0.904,16.39,13.83,54.23,2.13,3.81,35.91,6.61,5.41,54.99
2013-11-15,Montreal Canadiens,Blue Jackets,Canadiens,0.885,18.71,15.52,54.66,0.0,1.93,0.00,6.39,3.88,62.24
2013-11-15,Washington Capitals,Red Wings,Capitals,1.104,17.43,13.47,56.42,3.08,0.94,76.56,7.37,7.68,48.99
2013-11-15,Anaheim Ducks,Hurricanes,Ducks,0.988,15.51,16.06,49.14,1.06,0.94,52.82,8.4,6.55,56.16
2013-11-15,Philadelphia Flyers,Jets,Flyers,1.048,12.87,21.04,37.96,1.01,0.0,100.00,6.54,9.92,39.72
2013-11-15,Los Angeles Kings,Devils,Kings,1.06,15.84,16.18,49.47,1.06,0.0,100.00,5.38,5.61,48.95
2013-11-15,Toronto Maple Leafs,Sabres,Maple Leafs,0.982,30.45,7.61,80.01,1.06,0.94,52.82,11.34,2.8,80.18
2013-11-15,Florida Panthers,Wild,Panthers,0.967,14.59,5.92,71.13,2.03,1.93,51.18,8.93,2.93,75.29
2013-11-15,Nashville Predators,Penguins,Predators,0.959,11.04,15.68,41.32,1.06,2.9,26.72,7.07,4.85,59.34
2013-11-15,San Jose Sharks,Oilers,Sharks,1.08,17.67,19.99,46.92,2.13,0.0,100.00,6.77,9.18,42.44
2013-11-16,Chicago Blackhawks,Predators,Blackhawks,0.851,21.0,17.43,54.64,2.01,4.91,29.03,7.75,9.02,46.23
2013-11-16,Carolina Hurricanes,Blues,Hurricanes,0.869,10.18,24.16,29.64,0.0,2.88,0.00,1.07,9.66,9.93
2013-11-16,Tampa Bay Lightning,Coyotes,Lightning,0.962,13.48,11.58,53.79,2.01,2.96,40.43,5.03,3.08,62.03
2013-11-16,Edmonton Oilers,Flames,Oilers,1.099,15.63,27.34,36.38,3.08,1.93,61.47,4.35,10.43,29.45
2013-11-16,Florida Panthers,Avalanche,Panthers,1.099,20.11,24.01,45.58,3.18,0.95,76.98,10.03,11.36,46.89
2013-11-16,Pittsburgh Penguins,Devils,Penguins,0.89,12.18,16.37,42.66,1.01,2.88,26.02,2.07,8.49,19.59
2013-11-16,New York Rangers,Canadiens,Rangers,1.0,33.18,18.47,64.25,0.0,0.0,0,12.99,8.15,61.44
2013-11-16,Detroit Red Wings,Islanders,Red Wings,0.982,22.26,19.85,52.86,2.07,2.81,42.39,7.5,11.21,40.08
2013-11-16,Buffalo Sabres,Maple Leafs,Sabres,0.923,20.5,21.17,49.21,1.0,1.93,34.23,3.01,6.88,30.41
2013-11-17,Columbus Blue Jackets,Senators,Blue Jackets,1.065,20.01,13.95,58.92,1.08,0.0,100.00,10.24,6.1,62.67
2013-11-17,St Louis Blues,Capitals,Blues,0.829,22.97,16.53,58.15,0.0,2.92,0.00,6.76,6.14,52.4
2013-11-17,Winnipeg Jets,Wild,Jets,0.972,6.08,21.52,22.03,1.01,1.89,34.89,1.0,5.8,14.75
2013-11-17,Los Angeles Kings,Rangers,Kings,1.035,31.65,11.86,72.74,1.06,0.0,100.00,15.54,7.22,68.28
2013-11-17,San Jose Sharks,Blackhawks,Sharks,0.895,13.24,18.84,41.28,1.01,3.86,20.76,6.24,6.88,47.54
2013-11-17,Dallas Stars,Canucks,Stars,1.095,28.13,27.19,50.85,2.13,0.0,100.00,10.86,8.0,57.59
2013-11-18,Boston Bruins,Hurricanes,Bruins,1.027,28.91,18.68,60.75,2.15,0.95,69.35,13.41,8.8,60.37
2013-11-18,Anaheim Ducks,Penguins,Ducks,0.907,22.51,20.43,52.43,1.01,2.92,25.78,8.29,7.77,51.62
2013-11-18,Calgary Flames,Jets,Flames,1.045,10.6,23.22,31.33,2.11,1.85,53.35,3.2,8.05,28.42
2013-11-19,Chicago Blackhawks,Avalanche,Blackhawks,0.792,29.1,13.34,68.58,1.0,4.91,16.98,12.56,7.01,64.2
2013-11-19,Columbus Blue Jackets,Oilers,Blue Jackets,0.853,15.22,27.93,35.27,0.0,3.93,0.00,3.03,8.98,25.25
2013-11-19,St Louis Blues,Sabres,Blues,1.064,26.27,10.42,71.6,3.14,0.94,76.87,10.85,5.05,68.25
2013-11-19,Boston Bruins,Rangers,Bruins,1.055,25.08,32.12,43.85,1.06,0.0,100.00,11.02,14.49,43.19
2013-11-19,New York Islanders,Maple Leafs,Islanders,0.891,21.54,18.27,54.1,2.02,3.9,34.09,8.87,8.06,52.41
2013-11-19,Tampa Bay Lightning,Kings,Lightning,0.948,10.67,13.32,44.48,1.0,2.92,25.56,6.0,6.92,46.43
2013-11-19,Florida Panthers,Canucks,Panthers,0.951,24.4,20.47,54.38,1.01,1.87,35.13,10.75,5.52,66.08
2013-11-19,Nashville Predators,Red Wings,Predators,1.069,11.9,12.06,49.65,1.08,0.0,100.00,5.43,0.87,86.2
2013-11-19,Ottawa Senators,Flyers,Senators,0.907,7.13,26.81,21.0,0.0,2.92,0.00,2.07,11.78,14.93
2013-11-19,Minnesota Wild,Canadiens,Wild,0.878,18.62,18.91,49.61,1.0,3.92,20.38,10.96,5.91,64.98
2013-11-20,Columbus Blue Jackets,Flames,Blue Jackets,1.035,18.39,14.6,55.74,1.06,0.92,53.35,1.12,8.05,12.19
2013-11-20,New Jersey Devils,Ducks,Devils,0.936,15.31,15.43,49.8,0.0,0.94,0.00,12.35,8.5,59.23
2013-11-20,Pittsburgh Penguins,Capitals,Penguins,1.085,23.44,10.46,69.15,3.22,0.0,100.00,6.71,2.61,72.0
2013-11-20,Minnesota Wild,Senators,Wild,1.127,15.85,22.54,41.28,3.12,0.94,76.80,6.39,9.37,40.55
2013-11-21,Colorado Avalanche,Coyotes,Avalanche,1.043,18.29,20.2,47.52,2.09,1.87,52.68,7.65,8.98,46.0
2013-11-21,Chicago Blackhawks,Jets,Blackhawks,1.106,23.96,11.23,68.09,2.13,0.0,100.00,11.0,5.56,66.45
2013-11-21,St Louis Blues,Bruins,Blues,1.016,16.72,32.3,34.11,2.07,1.87,52.55,7.39,1.87,79.82
2013-11-21,New Jersey Devils,Kings,Devils,1.047,9.44,21.83,30.18,1.06,0.92,53.35,4.26,12.1,26.04
2013-11-21,Carolina Hurricanes,Red Wings,Hurricanes,1.024,11.02,24.97,30.61,2.03,2.92,40.95,1.99,12.87,13.4
2013-11-21,Tampa Bay Lightning,Sharks,Lightning,0.881,25.04,31.85,44.02,1.0,4.91,16.98,7.03,11.06,38.86
2013-11-21,Florida Panthers,Oilers,Panthers,1.029,18.43,21.52,46.13,1.0,0.99,50.39,2.94,2.01,59.44
2013-11-21,Nashville Predators,Maple Leafs,Predators,0.998,22.15,15.49,58.85,2.11,1.86,53.08,5.43,3.86,58.43
2013-11-21,New York Rangers,Stars,Rangers,1.058,28.13,30.8,47.74,2.13,0.95,69.16,14.22,14.32,49.83
2013-11-21,Buffalo Sabres,Flyers,Sabres,0.932,12.12,16.08,42.98,0.0,1.87,0.00,4.12,8.5,32.67
2013-11-22,Columbus Blue Jackets,Canucks,Blue Jackets,0.997,12.74,26.68,32.32,2.06,5.83,26.11,4.0,12.03,24.96
2013-11-22,Montreal Canadiens,Capitals,Canadiens,1.038,27.43,27.69,49.77,2.13,0.95,69.16,9.93,10.65,48.23
2013-11-22,New York Islanders,Penguins,Islanders,1.041,21.19,23.59,47.32,3.04,1.93,61.14,8.31,8.77,48.65
2013-11-22,Tampa Bay Lightning,Ducks,Lightning,1.0,24.11,23.79,50.34,0.0,0.0,0,8.52,9.35,47.69
2013-11-22,Florida Panthers,Flames,Panthers,0.993,21.85,11.51,65.49,3.08,1.91,61.71,4.35,6.63,39.65
2013-11-23,Colorado Avalanche,Kings,Avalanche,1.0,16.77,9.52,63.81,0.0,0.0,0,8.52,4.67,64.58
2013-11-23,Chicago Blackhawks,Canucks,Blackhawks,1.082,17.51,21.9,44.43,2.07,0.0,100.00,6.08,9.29,39.56
2013-11-23,Washington Capitals,Maple Leafs,Capitals,1.027,23.85,19.46,55.07,1.01,0.0,100.00,9.46,4.8,66.35
2013-11-23,New Jersey Devils,Sharks,Devils,0.928,9.87,22.08,30.9,0.0,1.93,0.00,1.98,5.01,28.28
2013-11-23,Anaheim Ducks,Coyotes,Ducks,1.022,20.84,20.09,50.92,2.13,1.84,53.67,9.96,9.47,51.26
2013-11-23,Carolina Hurricanes,Bruins,Hurricanes,0.962,16.52,18.28,47.47,0.0,0.94,0.00,7.2,6.68,51.87
2013-11-23,New York Islanders,Flyers,Islanders,0.952,22.87,22.04,50.92,2.02,2.92,40.87,12.98,13.7,48.65
2013-11-23,Pittsburgh Penguins,Canadiens,Penguins,0.938,25.2,16.54,60.38,1.01,1.93,34.46,15.36,10.56,59.26
2013-11-23,New York Rangers,Predators,Rangers,1.069,19.34,11.28,63.16,2.13,0.0,100.00,9.7,2.8,77.58
2013-11-23,Ottawa Senators,Red Wings,Senators,1.13,10.71,12.87,45.43,2.07,0.0,100.00,2.07,4.57,31.15
2013-11-23,Dallas Stars,Blues,Stars,0.837,18.38,16.32,52.96,1.01,4.87,17.20,3.94,5.95,39.84
2013-11-23,Minnesota Wild,Jets,Wild,0.976,16.46,26.06,38.7,1.01,1.89,34.89,5.14,10.47,32.92
2013-11-24,Detroit Red Wings,Sabres,Red Wings,0.994,17.68,10.38,62.99,1.01,0.94,51.74,5.25,4.62,53.2
2013-11-24,Ottawa Senators,Hurricanes,Senators,0.968,17.36,29.65,36.92,1.06,1.87,36.13,10.5,11.22,48.35
2013-11-25,Chicago Blackhawks,Oilers,Blackhawks,1.11,19.62,13.75,58.78,3.21,0.92,77.80,6.96,4.36,61.46
2013-11-25,Columbus Blue Jackets,Maple Leafs,Blue Jackets,1.255,14.63,7.6,65.81,4.26,0.0,100.00,5.72,0.82,87.43
2013-11-25,Arizona Coyotes,Predators,Coyotes,0.984,17.47,15.27,53.36,2.02,2.92,40.89,5.9,6.92,46.02
2013-11-25,Philadelphia Flyers,Panthers,Flyers,0.921,15.98,15.8,50.3,0.0,1.93,0.00,3.06,3.74,44.98
2013-11-25,Winnipeg Jets,Devils,Jets,1.07,12.08,12.5,49.14,2.13,0.95,69.16,5.63,3.57,61.18
2013-11-25,Los Angeles Kings,Canucks,Kings,1.057,19.99,21.17,48.56,2.07,0.92,69.12,2.13,6.92,23.55
2013-11-25,Pittsburgh Penguins,Bruins,Penguins,0.994,22.1,12.77,63.38,2.03,1.89,51.77,6.02,5.8,50.94
2013-11-25,New York Rangers,Lightning,Rangers,0.79,21.14,15.55,57.61,0.0,4.91,0.00,6.93,3.98,63.54
2013-11-25,Minnesota Wild,Blues,Wild,0.884,8.74,21.45,28.96,0.0,1.93,0.00,3.98,9.98,28.52
2013-11-26,Anaheim Ducks,Stars,Ducks,0.881,19.93,20.76,48.98,2.11,4.77,30.72,9.64,9.36,50.76
2013-11-27,Chicago Blackhawks,Flames,Blackhawks,1.022,30.71,14.62,67.74,3.08,1.93,61.47,10.51,5.75,64.65
2013-11-27,St Louis Blues,Avalanche,Blues,0.973,19.98,14.93,57.23,1.06,0.95,52.62,11.14,4.39,71.74
2013-11-27,Boston Bruins,Red Wings,Bruins,0.855,10.73,13.37,44.53,1.0,4.91,16.98,3.96,7.1,35.83
2013-11-27,Montreal Canadiens,Sabres,Canadiens,0.978,19.44,15.39,55.81,1.06,0.95,52.62,8.89,6.22,58.83
2013-11-27,Arizona Coyotes,Wild,Coyotes,1.054,13.21,19.52,40.36,2.13,0.95,69.16,5.51,11.41,32.57
2013-11-27,Philadelphia Flyers,Lightning,Flyers,0.965,13.02,24.54,34.65,0.0,0.94,0.00,8.35,3.82,68.63
2013-11-27,Carolina Hurricanes,Devils,Hurricanes,1.041,16.71,21.17,44.11,3.21,1.87,63.20,5.71,5.98,48.81
2013-11-27,Winnipeg Jets,Islanders,Jets,1.067,18.23,20.18,47.47,3.18,0.95,76.98,5.55,7.28,43.24
2013-11-27,Los Angeles Kings,Sharks,Kings,1.018,15.74,28.18,35.84,2.07,1.87,52.55,7.32,11.75,38.39
2013-11-27,Toronto Maple Leafs,Penguins,Maple Leafs,1.178,17.43,27.74,38.58,4.26,1.87,69.51,8.78,14.76,37.31
2013-11-27,Nashville Predators,Blue Jackets,Predators,1.121,20.07,10.28,66.13,3.19,0.0,100.00,8.98,0.88,91.05
2013-11-27,New York Rangers,Panthers,Rangers,1.057,14.25,19.85,41.78,2.13,1.87,53.21,4.49,7.18,38.47
2013-11-27,Ottawa Senators,Capitals,Senators,1.001,26.96,21.38,55.78,2.07,1.93,51.70,9.37,11.59,44.72
2013-11-28,Vancouver Canucks,Senators,Canucks,1.134,17.26,18.56,48.19,4.17,1.86,69.12,7.71,7.78,49.76
2013-11-28,Edmonton Oilers,Predators,Oilers,1.0,21.93,12.36,63.96,0.0,0.0,0,12.18,3.48,77.79
2013-11-29,Colorado Avalanche,Wild,Avalanche,1.076,12.25,21.38,36.42,2.13,0.95,69.16,3.37,8.8,27.66
2013-11-29,Chicago Blackhawks,Stars,Blackhawks,1.007,18.34,21.41,46.14,1.01,0.94,51.74,8.4,8.6,49.4
2013-11-29,St Louis Blues,Sharks,Blues,0.857,11.33,24.06,32.0,0.0,2.92,0.00,6.81,11.18,37.84
2013-11-29,Montreal Canadiens,Capitals,Canadiens,0.996,24.74,20.09,55.19,2.11,1.85,53.35,16.34,7.27,69.21
2013-11-29,New Jersey Devils,Hurricanes,Devils,1.116,26.66,12.36,68.33,4.19,0.92,81.95,15.2,4.62,76.69
2013-11-29,Calgary Flames,Ducks,Flames,0.99,23.26,32.68,41.58,2.01,3.9,33.97,4.9,15.08,24.52
2013-11-29,Winnipeg Jets,Flyers,Jets,1.015,19.54,14.28,57.77,1.01,0.94,51.81,2.97,4.0,42.56
2013-11-29,Toronto Maple Leafs,Sabres,Maple Leafs,1.05,19.49,11.86,62.17,2.11,0.92,69.58,6.6,7.22,47.76
2013-11-29,Edmonton Oilers,Blue Jackets,Oilers,0.941,13.6,11.06,55.15,1.0,1.94,34.12,4.09,1.93,67.89
2013-11-29,Pittsburgh Penguins,Lightning,Penguins,1.046,20.9,17.13,54.96,1.06,0.0,100.00,5.53,7.92,41.14
2013-11-29,New York Rangers,Bruins,Rangers,1.0,11.65,15.5,42.92,2.07,2.81,42.39,4.3,4.47,49.07
2013-11-29,Detroit Red Wings,Islanders,Red Wings,1.142,29.17,24.76,54.09,4.27,0.0,100.00,14.75,12.15,54.84
2013-11-30,Chicago Blackhawks,Coyotes,Blackhawks,1.067,25.71,16.42,61.03,3.2,0.92,77.73,13.52,10.22,56.95
2013-11-30,Columbus Blue Jackets,Bruins,Blue Jackets,0.93,11.66,21.35,35.33,0.0,1.93,0.00,3.06,2.02,60.17
2013-11-30,Vancouver Canucks,Rangers,Canucks,0.893,22.08,15.44,58.84,1.0,2.92,25.56,2.9,5.05,36.48
2013-11-30,Washington Capitals,Islanders,Capitals,1.013,32.78,22.72,59.07,1.06,0.94,52.82,19.38,9.3,67.59
2013-11-30,Anaheim Ducks,Sharks,Ducks,1.005,19.74,23.58,45.57,3.08,1.91,61.71,5.12,7.67,40.06
2013-11-30,Calgary Flames,Kings,Flames,1.028,10.48,18.63,36.0,1.06,0.92,53.35,1.07,6.39,14.29
2013-11-30,Philadelphia Flyers,Predators,Flyers,1.097,7.29,16.12,31.13,2.07,1.87,52.55,2.13,6.54,24.56
2013-11-30,Toronto Maple Leafs,Canadiens,Maple Leafs,1.013,16.44,28.84,36.3,2.01,1.97,50.43,7.86,10.1,43.78
2013-11-30,Pittsburgh Penguins,Panthers,Penguins,1.177,22.79,22.47,50.36,4.26,0.0,100.00,6.91,8.22,45.67
2013-11-30,Buffalo Sabres,Devils,Sabres,1.0,13.63,14.27,48.85,0.0,0.0,0,2.13,3.74,36.3
2013-11-30,Minnesota Wild,Avalanche,Wild,0.949,25.57,20.17,55.9,1.01,1.93,34.43,13.97,8.02,63.52
2013-12-01,Vancouver Canucks,Hurricanes,Canucks,0.995,18.53,10.67,63.46,2.13,1.87,53.22,7.61,7.02,52.02
